# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi    
  132       5.076635914225e-10       1.490966814536e-13      -5.618863801886e-12       7.622074125749e-16       5.043242780162e-12       8.293111975317e-13      -5.242755163380e-15 
  133       5.123128438159e-10       1.496007548812e-13      -5.673097464513e-12       7.744521872946e-16       4.937302908268e-12       8.159219043032e-13      -5.175671197772e-15 
  134       5.169596191009e-10       1.500397651037e-13      -5.725071301771e-12       7.868200971562e-16       4.834249165732e-12       8.028644656318e-13      -5.110086384984e-15 
  135       5.216028295691e-10       1.504133721153e-13      -5.774721076831e-12       7.993121010399e-16       4.734038641610e-12       7.901298074651e-13      -5.045792732021e-15 
  136       5.262413216740e-10       1.507213090177e-13      -5.821983284292e-12       8.119291701804e-16       4.636614005885e-12       7.777068100256e-13      -4.982562279322e-15 
  137       5.308738744399e-10       1.509633837209e-13      -5.866795187651e-12       8.246722882066e-16       4.541903149353e-12       7.655822577924e-13      -4.920146668999e-15 
  138       5.354991978718e-10       1.511394806442e-13      -5.909094856780e-12       8.375424511817e-16       4.449818823498e-12       7.537407894830e-13      -4.858276713071e-15 
  139       5.401159313643e-10       1.512495624165e-13      -5.948821205402e-12       8.505406676425e-16       4.360258280379e-12       7.421648480350e-13      -4.796661961702e-15 
  140       5.447226421110e-10       1.512936715775e-13      -5.985914028560e-12       8.636679586394e-16       4.273102912507e-12       7.308346305878e-13      -4.734990271436e-15 
  141       5.493178235141e-10       1.512719322783e-13      -6.020314040100e-12       8.769253577760e-16       4.188217892726e-12       7.197280384644e-13      -4.672927373432e-15 
  142       5.538998935933e-10       1.511845519823e-13      -6.051962910135e-12       8.903139112491e-16       4.105451814098e-12       7.088206271529e-13      -4.610116441702e-15 
  143       5.584671933955e-10       1.510318231656e-13      -6.080803302531e-12       9.038346778880e-16       4.024636329778e-12       6.980855562887e-13      -4.546177661345e-15 
  144       5.630181206578e-10       1.508141368773e-13      -6.106779456815e-12       9.174886400022e-16       3.945621445867e-12       6.874996411093e-13      -4.480797089868e-15 
  145       5.675515490065e-10       1.505320213344e-13      -6.129838919474e-12       9.312764259327e-16       3.868386081627e-12       6.770622847992e-13      -4.414004026108e-15 
