# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi    
  168       6.253442094650e-10       1.306075212909e-13      -5.705659156997e-12       1.465491162928e-15       2.950730433912e-12       4.757421905379e-13      -3.036803428343e-15 
  169       6.289070022856e-10       1.292171026830e-13      -5.654740931882e-12       1.484789010111e-15       2.900593459898e-12       4.693444488697e-13      -2.973796191165e-15 
  170       6.324249976341e-10       1.278030530476e-13      -5.600297479355e-12       1.504241557567e-15       2.851605421205e-12       4.630465342016e-13      -2.910823799682e-15 
  171       6.358970512617e-10       1.263682554213e-13      -5.542320688524e-12       1.523848647030e-15       2.803742384894e-12       4.568490588464e-13      -2.847947045022e-15 
  172       6.393219995635e-10       1.249157108252e-13      -5.480804610115e-12       1.543610085274e-15       2.756976466802e-12       4.507523459533e-13      -2.785227846459e-15 
  173       6.426986592791e-10       1.234485397581e-13      -5.415745494573e-12       1.563525643557e-15       2.711275756356e-12       4.447564231941e-13      -2.722729254804e-15 
  174       6.460258271932e-10       1.219699836904e-13      -5.347141830170e-12       1.583595057070e-15       2.666604241394e-12       4.388610164493e-13      -2.660515455793e-15 
  175       6.493022798360e-10       1.204834065580e-13      -5.274994381109e-12       1.603818024377e-15       2.622921732972e-12       4.330655434946e-13      -2.598651773481e-15 
  176       6.525267731835e-10       1.189922962552e-13      -5.199306225627e-12       1.624194206868e-15       2.580183790183e-12       4.273691076873e-13      -2.537204673628e-15 
  177       6.556980423586e-10       1.175002661290e-13      -5.120082794102e-12       1.644723228201e-15       2.538341644971e-12       4.217704916523e-13      -2.476241767094e-15 
  178       6.588148013306e-10       1.160110564724e-13      -5.037331907157e-12       1.665404673748e-15       2.497342126942e-12       4.162681509687e-13      -2.415831813224e-15 
  179       6.618757426168e-10       1.145285360178e-13      -4.951063813761e-12       1.686238090041e-15       2.457127588185e-12       4.108602078560e-13      -2.356044723242e-15 
  180       6.648796242524e-10       1.130565640991e-13      -4.861289963177e-12       1.707222946835e-15       2.417647513027e-12       4.055448437820e-13      -2.296938564282e-15 
  181       6.678255390596e-10       1.115985617624e-13      -4.768019132028e-12       1.728358521068e-15       2.378894536359e-12       4.003215253730e-13      -2.238519409211e-15 
  182       6.707126662573e-10       1.101579093527e-13      -4.671261061833e-12       1.749644002587e-15       2.340871150630e-12       3.951898640518e-13      -2.180778294421e-15 
  183       6.735401861359e-10       1.087380837550e-13      -4.571027730703e-12       1.771078530024e-15       2.303578246266e-12       3.901492210626e-13      -2.123703888214e-15 
