# dimensionless [l(l+1)/2pi] C_l's for scalar adiabatic (AD) mode
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   63       2.254784308269e-10       3.204141852307e-14      -3.824313392978e-13       0.000000000000e+00       3.367009712383e-11       4.021721722924e-12      -7.923058534917e-15 
   64       2.284374579280e-10       3.355545484859e-14      -4.297691201071e-13       0.000000000000e+00       3.246357555492e-11       3.895090283159e-12      -8.255602137243e-15 
   65       2.314258008792e-10       3.510425063597e-14      -4.788285684484e-13       0.000000000000e+00       3.131656104021e-11       3.774233605973e-12      -8.520411694560e-15 
   66       2.344441568458e-10       3.668681989630e-14      -5.295989275029e-13       0.000000000000e+00       3.022450455566e-11       3.658630062050e-12      -8.725695645441e-15 
   67       2.374925318574e-10       3.830207253485e-14      -5.820675875865e-13       0.000000000000e+00       2.918115087330e-11       3.547574157285e-12      -8.881287096002e-15 
   68       2.405707074717e-10       3.994893236794e-14      -6.362200351141e-13       0.000000000000e+00       2.818020937243e-11       3.440374522705e-12      -8.997621892541e-15 
   69       2.436798501869e-10       4.162672478212e-14      -6.920396862091e-13       0.000000000000e+00       2.722094507983e-11       3.337014395665e-12      -9.082278977159e-15 
   70       2.468211495755e-10       4.333486329258e-14      -7.495080202454e-13       0.000000000000e+00       2.630357666621e-11       3.237609570838e-12      -9.142859086534e-15 
   71       2.499953049820e-10       4.507273632794e-14      -8.086046277327e-13       0.000000000000e+00       2.542758545932e-11       3.142209780068e-12      -9.188053292405e-15 
   72       2.532024940311e-10       4.683970770287e-14      -8.693072095646e-13       0.000000000000e+00       2.459167732252e-11       3.050795069977e-12      -9.227683740327e-15 
