# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   89       3.124110116279e-10       8.006543455480e-14      -2.107348333844e-12       0.000000000000e+00       1.458645384875e-11       1.956913563110e-12      -1.087716131241e-14 
   90       3.161712455791e-10       8.210573325002e-14      -2.189455407999e-12       0.000000000000e+00       1.417979952305e-11       1.911641792929e-12      -1.071472625824e-14 
   91       3.199623765931e-10       8.414607210602e-14      -2.272364169836e-12       0.000000000000e+00       1.378794027993e-11       1.867869524658e-12      -1.052022465593e-14 
   92       3.237836754850e-10       8.618521895525e-14      -2.356051054384e-12       0.000000000000e+00       1.340943171385e-11       1.825454448899e-12      -1.029875706118e-14 
   93       3.276344077351e-10       8.822184068431e-14      -2.440485608316e-12       0.000000000000e+00       1.304291387960e-11       1.784262859691e-12      -1.005547716851e-14 
   94       3.315146815656e-10       9.025415476816e-14      -2.525604934131e-12       0.000000000000e+00       1.268821769325e-11       1.744285108587e-12      -9.794058680417e-15 
   95       3.354247073128e-10       9.228022773263e-14      -2.611335534223e-12       0.000000000000e+00       1.234540931140e-11       1.705535844841e-12      -9.518024873211e-15 
   96       3.393645305290e-10       9.429808071197e-14      -2.697601020958e-12       0.000000000000e+00       1.201444937650e-11       1.668018429388e-12      -9.231224546471e-15 
   97       3.433340245078e-10       9.630568936788e-14      -2.784322086720e-12       0.000000000000e+00       1.169518897472e-11       1.631724491595e-12      -8.937840516084e-15 
   98       3.473328828093e-10       9.830098380856e-14      -2.871416473953e-12       0.000000000000e+00       1.138736559369e-11       1.596633486026e-12      -8.642398107261e-15 
   99       3.513606117847e-10       1.002818485078e-13      -2.958798945204e-12       0.000000000000e+00       1.109059908040e-11       1.562712249202e-12      -8.349773647544e-15 
  100       3.554165231020e-10       1.022461222240e-13      -3.046381253165e-12       0.000000000000e+00       1.080438759897e-11       1.529914556359e-12      -8.065202959827e-15 
  101       3.594997262707e-10       1.041915979191e-13      -3.134072110719e-12       0.000000000000e+00       1.052810358845e-11       1.498180678205e-12      -7.794289855370e-15 
  102       3.636091211670e-10       1.061160226781e-13      -3.221777160980e-12       0.000000000000e+00       1.026098972068e-11       1.467436937687e-12      -7.543014626811e-15 
  103       3.677433905590e-10       1.080170976275e-13      -3.309398947338e-12       0.000000000000e+00       1.000215485806e-11       1.437595266744e-12      -7.317742541183e-15 
  104       3.719012820181e-10       1.098925865167e-13      -3.396843412472e-12       0.000000000000e+00       9.750776075318e-12       1.408573259062e-12      -7.123756953351e-15 
  105       3.760825131234e-10       1.117406583400e-13      -3.484040459754e-12       0.000000000000e+00       9.506744511286e-12       1.380358368053e-12      -6.960614678809e-15 
  106       3.802869751712e-10       1.135595910621e-13      -3.570926126476e-12       0.000000000000e+00       9.270099632627e-12       1.352951595132e-12      -6.826176112027e-15 
  107       3.845144504650e-10       1.153476681895e-13      -3.657436344192e-12       0.000000000000e+00       9.040829204492e-12       1.326347552761e-12      -6.718016951358e-15 
