# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_fld            14:(.)w_fld              15:(.)rho_ur             16:(.)rho_crit           17:(.)rho_tot            18:(.)p_tot              19:(.)p_tot_prime        20:gr.fac. D             21:gr.fac. f          
       1.123866009477e+05       5.346832845019e-08       3.770065756888e+00       3.164235860709e+04       1.152582479059e+04       1.025542381313e-01       1.295359797158e+09       2.173495654875e+00       4.389880265345e+08       3.479907654602e+06       1.901376558919e+07       2.985121549152e-08       2.360788987810e+08       1.000000000000e-01       3.036782596604e+08       1.001238858220e+09       1.001238858220e+09       2.711633186097e+08      -3.007278477957e+08       4.965123585783e-03       7.430181673828e-02 
       1.116051020232e+05       5.419238548066e-08       3.794928416983e+00       3.122429215836e+04       1.152579992793e+04       1.032721304570e-01       1.286349602656e+09       2.187807488605e+00       4.269045980635e+08       3.407817568195e+06       1.861987467589e+07       2.985121549152e-08       2.307048107185e+08       1.000000000000e-01       2.953193197646e+08       9.749564207906e+08       9.749564207906e+08       2.638117870145e+08      -2.907107501582e+08       4.967701092197e-03       7.445027790895e-02 
       1.108290363649e+05       5.492613701491e-08       3.819948766850e+00       3.081182613700e+04       1.152577490758e+04       1.039950476028e-01       1.277402052141e+09       2.202209795138e+00       4.151537592450e+08       3.337220819173e+06       1.823414316503e+07       2.985121549152e-08       2.254530516241e+08       1.000000000000e-01       2.871904550433e+08       9.493686298966e+08       9.493686298966e+08       2.566600432585e+08      -2.810284659497e+08       4.970285104436e-03       7.459963939562e-02 
       1.100583662030e+05       5.566971099986e-08       3.845127743620e+00       3.040488471870e+04       1.152574972861e+04       1.047230247297e-01       1.268516710145e+09       2.216703108038e+00       4.037263560958e+08       3.268086474821e+06       1.785640204425e+07       2.985121549152e-08       2.203208370868e+08       1.000000000000e-01       2.792853330559e+08       9.244570147575e+08       9.244570147575e+08       2.497026467592e+08      -2.716697697845e+08       4.972875662580e-03       7.474990452716e-02 
       1.092930540301e+05       5.642323704094e-08       3.870466289402e+00       3.000339311366e+04       1.152572439006e+04       1.054560972447e-01       1.259693144223e+09       2.231287963649e+00       3.926134865722e+08       3.200384243129e+06       1.748648580192e+07       2.985121549152e-08       2.153054460704e+08       1.000000000000e-01       2.715977956453e+08       9.002035983330e+08       9.002035983330e+08       2.429343053462e+08      -2.626238136690e+08       4.975472806914e-03       7.490107663143e-02 
       1.085330625997e+05       5.718684642312e-08       3.895965351301e+00       2.960727755239e+04       1.152569889100e+04       1.061943008022e-01       1.250930924941e+09       2.245964901100e+00       3.818064936360e+08       3.134084459524e+06       1.712423235464e+07       2.985121549152e-08       2.104042194719e+08       1.000000000000e-01       2.641218541420e+08       8.765908840641e+08       8.765908840641e+08       2.363498712066e+08      -2.538801142833e+08       4.978076577930e-03       7.505315903520e-02 
       1.077783549241e+05       5.796067213223e-08       3.921625881447e+00       2.921646527170e+04       1.152567323047e+04       1.069376713062e-01       1.242229625847e+09       2.260734462324e+00       3.712969585121e+08       3.069158073872e+06       1.676948297625e+07       2.985121549152e-08       2.056145587112e+08       1.000000000000e-01       2.568516846992e+08       8.536018429726e+08       8.536018429726e+08       2.299443369415e+08      -2.454285406918e+08       4.980687016328e-03       7.520615506398e-02 
       1.070288942728e+05       5.874484887645e-08       3.947448837012e+00       2.883088450095e+04       1.152564740751e+04       1.076862449115e-01       1.233588823452e+09       2.275597192062e+00       3.610766941302e+08       3.005576637755e+06       1.642208222826e+07       2.985121549152e-08       2.009339243543e+08       1.000000000000e-01       2.497816237564e+08       8.312199011069e+08       8.312199011069e+08       2.237128317310e+08      -2.372593024688e+08       4.983304163015e-03       7.536006804182e-02 
       1.062846441706e+05       5.953951310820e-08       3.973435180229e+00       2.845046444837e+04       1.152562142117e+04       1.084400580258e-01       1.225008097216e+09       2.290553637878e+00       3.511377387490e+08       2.943312292006e+06       1.608187789178e+07       2.985121549152e-08       1.963598347665e+08       1.000000000000e-01       2.429061636286e+08       8.094289273279e+08       8.094289273279e+08       2.176506176025e+08      -2.293629382258e+08       4.985928059108e-03       7.551490129123e-02 
       1.055455683957e+05       6.034480304616e-08       3.999585878420e+00       2.807513528770e+04       1.152559527047e+04       1.091991473115e-01       1.216487029517e+09       2.305604350170e+00       3.414723497539e+08       2.882337754504e+06       1.574872090084e+07       2.985121549152e-08       1.918898647973e+08       1.000000000000e-01       2.362199482160e+08       7.882132214225e+08       7.882132214225e+08       2.117530858030e+08      -2.217303045255e+08       4.988558745935e-03       7.567065813300e-02 
       1.048116309784e+05       6.116085869770e-08       4.025901904015e+00       2.770482814491e+04       1.152556895445e+04       1.099635496873e-01       1.208025205638e+09       2.320749882182e+00       3.320729976268e+08       2.822626308224e+06       1.542246527705e+07       2.985121549152e-08       1.875216444945e+08       1.000000000000e-01       2.297177688322e+08       7.675575025388e+08       7.675575025388e+08       2.060157532691e+08      -2.143525651703e+08       4.991196265031e-03       7.582734188603e-02 
       1.040827961987e+05       6.198782188143e-08       4.052384234568e+00       2.733947508516e+04       1.152554247212e+04       1.107333023299e-01       1.199622213747e+09       2.335990790012e+00       3.229323600812e+08       2.764151789529e+06       1.510296806570e+07       2.985121549152e-08       1.832528578484e+08       1.000000000000e-01       2.233945601470e+08       7.474468979319e+08       7.474468979319e+08       2.004342591943e+08      -2.072211808526e+08       4.993840658145e-03       7.598495586720e-02 
       1.033590285851e+05       6.282583625022e-08       4.079033852790e+00       2.697900909992e+04       1.152551582250e+04       1.115084426763e-01       1.191277644872e+09       2.351327632627e+00       3.140433163587e+08       2.706888576714e+06       1.479008927309e+07       2.985121549152e-08       1.790812415635e+08       1.000000000000e-01       2.172453962416e+08       7.278669320135e+08       7.278669320135e+08       1.950043616898e+08      -2.003278991545e+08       4.996491967236e-03       7.614350339121e-02 
       1.026402929127e+05       6.367504731428e-08       4.105851746561e+00       2.662336409427e+04       1.152548900461e+04       1.122890084248e-01       1.182991092884e+09       2.366760971871e+00       3.053989416826e+08       2.650811578774e+06       1.448369180523e+07       2.985121549152e-08       1.750045838589e+08       1.000000000000e-01       2.112654867707e+08       7.088035156963e+08       7.088035156963e+08       1.897219345370e+08      -1.936647448849e+08       4.999150234479e-03       7.630298777042e-02 
       1.019265542013e+05       6.453560246476e-08       4.132838908958e+00       2.627247487439e+04       1.152546201744e+04       1.130750375377e-01       1.174762154478e+09       2.382291372480e+00       2.969925018647e+08       2.595896224419e+06       1.418364140775e+07       2.985121549152e-08       1.710207232960e+08       1.000000000000e-01       2.054501732324e+08       6.902429360253e+08       6.902429360253e+08       1.845829640286e+08      -1.872240107432e+08       5.001815502257e-03       7.646341231467e-02 
       1.012177777141e+05       6.540765099742e-08       4.159996338276e+00       2.592627713516e+04       1.152543486001e+04       1.138665682426e-01       1.166590429154e+09       2.397919402089e+00       2.888174480590e+08       2.542118451305e+06       1.388980660712e+07       2.985121549152e-08       1.671275476326e+08       1.000000000000e-01       1.997949253389e+08       6.721718460889e+08       6.721718460889e+08       1.795835458959e+08      -1.809982482975e+08       5.004487813173e-03       7.662478033119e-02 
       1.005139289555e+05       6.629134413676e-08       4.187325038047e+00       2.558470744803e+04       1.152540753131e+04       1.146636390344e-01       1.158475519193e+09       2.413645631249e+00       2.808674116616e+08       2.489454695493e+06       1.360205865303e+07       2.985121549152e-08       1.633229927031e+08       1.000000000000e-01       1.942953374880e+08       6.545772552012e+08       6.545772552012e+08       1.747198823202e+08      -1.749802592678e+08       5.007167210039e-03       7.678709512436e-02 
       9.981497366978e+04       6.718683506035e-08       4.214826017063e+00       2.524770324899e+04       1.152538003033e+04       1.154662886770e-01       1.150417029642e+09       2.429470633431e+00       2.731361993497e+08       2.437881881129e+06       1.332027146198e+07       2.985121549152e-08       1.596050413243e+08       1.000000000000e-01       1.889471253318e+08       6.374465193490e+08       6.374465193490e+08       1.699882790263e+08      -1.691630871035e+08       5.009853735888e-03       7.695035999561e-02 
       9.912087783948e+04       6.809427892351e-08       4.242500289405e+00       2.491520282670e+04       1.152535235606e+04       1.162745562057e-01       1.142414568295e+09       2.445394985045e+00       2.656177882578e+08       2.387377410330e+06       1.304432156207e+07       2.985121549152e-08       1.559717222262e+08       1.000000000000e-01       1.837461224392e+08       6.207673318956e+08       6.207673318956e+08       1.653851424550e+08      -1.635400088444e+08       5.012547433964e-03       7.711457824321e-02 
       9.843160768346e+04       6.901383288426e-08       4.270348874452e+00       2.458714531083e+04       1.152532450748e+04       1.170884809284e-01       1.134467745669e+09       2.461419265447e+00       2.583063212860e+08       2.337919153289e+06       1.277408803889e+07       2.985121549152e-08       1.524211090069e+08       1.000000000000e-01       1.786882770509e+08       6.045277145359e+08       6.045277145359e+08       1.609069770130e+08      -1.581045272572e+08       5.015248347734e-03       7.727975316217e-02 
       9.774712965545e+04       6.994565612859e-08       4.298372796915e+00       2.426347066051e+04       1.152529648355e+04       1.179081024279e-01       1.126576174992e+09       2.477544056949e+00       2.511961025382e+08       2.289485438574e+06       1.250945248255e+07       2.985121549152e-08       1.489513191113e+08       1.000000000000e-01       1.737696489230e+08       5.887160084936e+08       5.887160084936e+08       1.565503823982e+08      -1.528503632369e+08       5.017956520877e-03       7.744588804401e-02 
       9.706741044237e+04       7.088990989604e-08       4.326573086855e+00       2.394411965299e+04       1.152526828326e+04       1.187334605640e-01       1.118739472178e+09       2.493769944836e+00       2.442815928855e+08       2.242055043642e+06       1.225029893580e+07       2.985121549152e-08       1.455605128333e+08       1.000000000000e-01       1.689864062584e+08       5.733208659567e+08       5.733208659567e+08       1.523120509980e+08      -1.477714484646e+08       5.020671997294e-03       7.761298617664e-02 
       9.639241696271e+04       7.184675750561e-08       4.354950779705e+00       2.362903387239e+04       1.152523990557e+04       1.195645954747e-01       1.110957255813e+09       2.510097517372e+00       2.375574056513e+08       2.195607185532e+06       1.199651384325e+07       2.985121549152e-08       1.422468923407e+08       1.000000000000e-01       1.643348227220e+08       5.583312417428e+08       5.583312417428e+08       1.481887653585e+08      -1.428619183131e+08       5.023394821104e-03       7.778105084418e-02 
       9.572211636491e+04       7.281636438193e-08       4.383506916296e+00       2.331815569870e+04       1.152521134944e+04       1.204015475792e-01       1.103229147132e+09       2.526527365814e+00       2.310183024158e+08       2.150121511770e+06       1.174798600158e+07       2.985121549152e-08       1.390087007217e+08       1.000000000000e-01       1.598112745379e+08       5.437363851887e+08       5.437363851887e+08       1.441773957234e+08      -1.381161049914e+08       5.026125036646e-03       7.795008532680e-02 
       9.505647602579e+04       7.379889808188e-08       4.412242542870e+00       2.301142829680e+04       1.152518261381e+04       1.212443575788e-01       1.095554770005e+09       2.543060084424e+00       2.246591889357e+08       2.105578091444e+06       1.150460651090e+07       2.985121549152e-08       1.358442210537e+08       1.000000000000e-01       1.554122376669e+08       5.295258322587e+08       5.295258322587e+08       1.402748976396e+08      -1.335285309216e+08       5.028862688481e-03       7.812009290056e-02 
       9.439546354893e+04       7.479452832133e-08       4.441158711114e+00       2.270879560578e+04       1.152515369764e+04       1.220930664597e-01       1.087933750915e+09       2.559696270478e+00       2.184751111760e+08       2.061957406479e+06       1.126626872694e+07       2.985121549152e-08       1.327517754935e+08       1.000000000000e-01       1.511342850620e+08       5.156893978650e+08       5.156893978650e+08       1.364783096287e+08      -1.290939023376e+08       5.031607821390e-03       7.829107683721e-02 
       9.373904676313e+04       7.580342700246e-08       4.470256478178e+00       2.241020232828e+04       1.152512459987e+04       1.229477154945e-01       1.080365718943e+09       2.576436524282e+00       2.124612514514e+08       2.019240343080e+06       1.103286821441e+07       2.985121549152e-08       1.297297243874e+08       1.000000000000e-01       1.469740839981e+08       5.022171683945e+08       5.022171683945e+08       1.327847509219e+08      -1.248071031012e+08       5.034360480375e-03       7.846304040405e-02 
       9.308719372080e+04       7.682576824116e-08       4.499536906696e+00       2.211559392007e+04       1.152509531945e+04       1.238083462443e-01       1.072850305747e+09       2.593281449177e+00       2.066129246735e+08       1.977408183364e+06       1.080430270122e+07       2.985121549152e-08       1.267764654022e+08       1.000000000000e-01       1.429283934770e+08       4.890994944373e+08       4.890994944373e+08       1.291914192571e+08      -1.206631887257e+08       5.037120710665e-03       7.863598686378e-02 
       9.243987269643e+04       7.786172839499e-08       4.529001064810e+00       2.182491657968e+04       1.152506585529e+04       1.246750005610e-01       1.065387145546e+09       2.610231651557e+00       2.009255747016e+08       1.936442597157e+06       1.058047203367e+07       2.985121549152e-08       1.238904326755e+08       1.000000000000e-01       1.389940617022e+08       4.763269837102e+08       4.763269837102e+08       1.256955887355e+08      -1.166573806014e+08       5.039888557708e-03       7.880991947427e-02 
       9.179705218505e+04       7.891148609130e-08       4.558650026194e+00       2.153811723830e+04       1.152503620633e+04       1.255477205888e-01       1.057975875103e+09       2.627287740876e+00       1.953947707937e+08       1.896325633964e+06       1.036127813256e+07       2.985121549152e-08       1.210700959862e+08       1.000000000000e-01       1.351680236242e+08       4.638904941706e+08       4.638904941706e+08       1.222946077379e+08      -1.127850604162e+08       5.042664067180e-03       7.898484148845e-02 
       9.115870090071e+04       7.997522225586e-08       4.588484870075e+00       2.125514354965e+04       1.152500637148e+04       1.264265487667e-01       1.050616133703e+09       2.644450329662e+00       1.900162041552e+08       1.857039715104e+06       1.014662495026e+07       2.985121549152e-08       1.183139599426e+08       1.000000000000e-01       1.314472985531e+08       4.517811273163e+08       4.517811273163e+08       1.189858968970e+08      -1.090417647637e+08       5.045447284980e-03       7.916075615409e-02 
       9.052478777490e+04       8.105312014167e-08       4.618506681258e+00       2.097594388018e+04       1.152497634967e+04       1.273115278304e-01       1.043307563141e+09       2.661720033528e+00       1.847856845829e+08       1.818567626010e+06       9.936418428609e+06       2.985121549152e-08       1.156205631903e+08       1.000000000000e-01       1.278289878366e+08       4.399902216644e+08       4.399902216644e+08       1.157669471255e+08      -1.054231799333e+08       5.048238257234e-03       7.933766671366e-02 
       8.989528195511e+04       8.214536535828e-08       4.648716550146e+00       2.070046729923e+04       1.152494613980e+04       1.282027008142e-01       1.036049807701e+09       2.679097471183e+00       1.796991372009e+08       1.780892508688e+06       9.730566457689e+06       2.985121549152e-08       1.129884776370e+08       1.000000000000e-01       1.243102726023e+08       4.285093464066e+08       4.285093464066e+08       1.126353176981e+08      -1.019251368762e+08       5.051037030293e-03       7.951557640414e-02 
       8.927015280329e+04       8.325214590135e-08       4.679115572766e+00       2.042866356946e+04       1.152491574078e+04       1.291001110535e-01       1.028842514140e+09       2.696583264444e+00       1.747525992867e+08       1.743997854327e+06       9.528978835509e+06       2.985121549152e-08       1.104163076956e+08       1.000000000000e-01       1.208884115621e+08       4.173302952342e+08       4.173302952342e+08       1.095886343858e+08      -9.854360634088e+07       5.053843650737e-03       7.969448845686e-02 
       8.864936989436e+04       8.437365218266e-08       4.709704850791e+00       2.016048313732e+04       1.152488515150e+04       1.300038021864e-01       1.021685331671e+09       2.714178038249e+00       1.699422171843e+08       1.707867496075e+06       9.331567228463e+06       2.985121549152e-08       1.079026895445e+08       1.000000000000e-01       1.175607388766e+08       4.064450803300e+08       4.064450803300e+08       1.066245876414e+08      -9.527469417246e+07       5.056658165374e-03       7.987440609729e-02 
       8.803290301473e+04       8.551007706040e-08       4.740485491566e+00       1.989587712368e+04       1.152485437086e+04       1.309138181563e-01       1.014577911943e+09       2.731882420665e+00       1.652642433026e+08       1.672485601946e+06       9.138245132639e+06       2.985121549152e-08       1.054462904046e+08       1.000000000000e-01       1.143246620789e+08       3.958459265207e+08       3.958459265207e+08       1.037409308343e+08      -9.211463677073e+07       5.059480621239e-03       8.005533254490e-02 
       8.742072216084e+04       8.666161586992e-08       4.771458608120e+00       1.963479731465e+04       1.152482339774e+04       1.318302032136e-01       1.007519909030e+09       2.749697042904e+00       1.607150331962e+08       1.637836667893e+06       8.948927835919e+06       2.985121549152e-08       1.030458078324e+08       1.000000000000e-01       1.111776600551e+08       3.855252655875e+08       3.855252655875e+08       1.009354785337e+08      -8.905979670107e+07       5.062311065600e-03       8.023727101299e-02 
       8.681279753769e+04       8.782846645478e-08       4.802625319204e+00       1.937719615241e+04       1.152479223103e+04       1.327530019180e-01       1.000510979409e+09       2.767622539332e+00       1.562910427267e+08       1.603905511009e+06       8.763532380866e+06       2.985121549152e-08       1.006999690301e+08       1.000000000000e-01       1.081172810804e+08       3.754757307290e+08       3.754757307290e+08       9.820610483869e+07      -8.610665845343e+07       5.065149545951e-03       8.042022470846e-02 
       8.620909955742e+04       8.901082919825e-08       4.833986749310e+00       1.912302672625e+04       1.152476086960e+04       1.336822591410e-01       9.935507819438e+08       2.785659547480e+00       1.519888253017e+08       1.570677262879e+06       8.581977528383e+06       2.985121549152e-08       9.840753017044e+07       1.000000000000e-01       1.051411409095e+08       3.656901511728e+08       3.656901511728e+08       9.555074175409e+07      -8.325182434408e+07       5.067996110020e-03       8.060419683167e-02 
       8.560959883780e+04       9.020890705511e-08       4.865544028686e+00       1.887224276371e+04       1.152472931232e+04       1.346180200673e-01       9.866389778715e+08       2.803808708059e+00       1.478050291906e+08       1.538137363064e+06       8.404183722116e+06       2.985121549152e-08       9.616727573737e+07       1.000000000000e-01       1.022469209194e+08       3.561615469325e+08       3.561615469325e+08       9.296737761040e+07      -8.049201055558e+07       5.070850805766e-03       8.078919057627e-02 
       8.501426620089e+04       9.142290558391e-08       4.897298293366e+00       1.862479862186e+04       1.152469755806e+04       1.355603301979e-01       9.797752307831e+08       2.822070664968e+00       1.437363949134e+08       1.506271552726e+06       8.230073053609e+06       2.985121549152e-08       9.397801788185e+07       1.000000000000e-01       9.943236630335e+07       3.468831237049e+08       3.468831237049e+08       9.045405552710e+07      -7.782404331008e+07       5.073713681381e-03       8.097520912898e-02 
       8.442307267155e+04       9.265303297960e-08       4.929250685202e+00       1.838064927865e+04       1.152466560567e+04       1.365092353517e-01       9.729592066081e+08       2.840446065308e+00       1.397797527020e+08       1.475065868374e+06       8.059569228160e+06       2.985121549152e-08       9.183859579199e+07       1.000000000000e-01       9.669528431424e+07       3.378482679047e+08       3.378482679047e+08       8.800887191793e+07      -7.524485517161e+07       5.076584785288e-03       8.116225566946e-02 
       8.383598947605e+04       9.389950010655e-08       4.961402351868e+00       1.813975032443e+04       1.152463345400e+04       1.374647816677e-01       9.661905735984e+08       2.858935559392e+00       1.359320200308e+08       1.444506635753e+06       7.892597531407e+06       2.985121549152e-08       8.974787507770e+07       1.000000000000e-01       9.403354255687e+07       3.290505418325e+08       3.290505418325e+08       8.562997503700e+07      -7.275148147287e+07       5.079464166147e-03       8.135033337006e-02 
       8.325298804071e+04       9.516252053198e-08       4.993754446898e+00       1.790205795356e+04       1.152460110190e+04       1.384270156076e-01       9.594690023119e+08       2.877539800761e+00       1.321901992160e+08       1.414580463851e+06       7.729084796586e+06       2.985121549152e-08       8.770474716932e+07       1.000000000000e-01       9.144506732677e+07       3.204836789726e+08       3.204836789726e+08       8.331556356453e+07      -7.034105686247e+07       5.082351872851e-03       8.153944539572e-02 
       8.267403999044e+04       9.644231055977e-08       5.026308129709e+00       1.766752895616e+04       1.152456854822e+04       1.393959839579e-01       9.527941655968e+08       2.896259446188e+00       1.285513750802e+08       1.385274239031e+06       7.568959372483e+06       2.985121549152e-08       8.570812872995e+07       1.000000000000e-01       8.892784199492e+07       3.121415794166e+08       3.121415794166e+08       8.106388523138e+07      -6.801081196838e+07       5.085247954528e-03       8.172959490370e-02 
