# dimensionless [l(l+1)/2pi] C_l's for tensor mode
# for l=2 to 500, i.e. number of multipoles equal to 499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   56       7.929294584118e-12       1.602189197299e-15      -6.699198860095e-14       1.362538558214e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   57       7.803482099203e-12       1.642253092495e-15      -6.820563477489e-14       1.389229456923e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   58       7.677079957854e-12       1.681995787797e-15      -6.936642189066e-14       1.415246556348e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   59       7.550130329859e-12       1.721378700999e-15      -7.047343669980e-14       1.440563693765e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   60       7.422538273939e-12       1.760363514188e-15      -7.152605955957e-14       1.465156415129e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   61       7.294180299567e-12       1.798913254082e-15      -7.252378386211e-14       1.489002106824e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   62       7.165279102352e-12       1.836995751499e-15      -7.346559528301e-14       1.512080269121e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   63       7.036097186293e-12       1.874581012869e-15      -7.435047741092e-14       1.534372427005e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   64       6.906821374413e-12       1.911640297957e-15      -7.517760169830e-14       1.555862142629e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   65       6.777557447299e-12       1.948146181934e-15      -7.594633528970e-14       1.576535086404e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   66       6.648324781648e-12       1.984072617441e-15      -7.665624884998e-14       1.596379108094e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   67       6.519050988810e-12       2.019394996666e-15      -7.730712439258e-14       1.615384307900e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   68       6.389653667691e-12       2.054089669207e-15      -7.789886042512e-14       1.633542249389e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   69       6.260316883876e-12       2.088132243503e-15      -7.843114756912e-14       1.650843254145e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   70       6.131261338303e-12       2.121499051152e-15      -7.890374097331e-14       1.667278684139e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   71       6.002659132411e-12       2.154167707946e-15      -7.931656228950e-14       1.682841799645e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
