# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_fld            14:(.)w_fld              15:(.)rho_ur             16:(.)rho_crit           17:(.)rho_tot            18:(.)p_tot              19:(.)p_tot_prime        20:gr.fac. D             21:gr.fac. f          
       2.687521638127e+06       1.046040017368e-10       1.724052012014e-01       1.559334099038e+07       1.416487327412e+04       5.270606123712e-03       3.806841759040e+10       9.953200385603e-02       1.435448436668e+14       4.758487256745e+10       2.599975925776e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       9.929985711021e+13       2.431522832422e+14       2.431522832422e+14       8.094823359234e+13      -1.878686923142e+15       1.933556220439e-04       5.902282533551e-02 
       2.668839711788e+06       1.060732734515e-10       1.736116558332e-01       1.537737283782e+07       1.416487206767e+04       5.307499996199e-03       3.780378725146e+10       1.002284638868e-01       1.395949436365e+14       4.659941652583e+10       2.546131881527e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       9.656743915224e+13       2.364635953934e+14       2.364635953934e+14       7.872079426292e+13      -1.814299366948e+15       1.934352394518e-04       5.901154998132e-02 
       2.650287649883e+06       1.075631804140e-10       1.748265502883e-01       1.516439631556e+07       1.416487085277e+04       5.344652120591e-03       3.754099644816e+10       1.009297954311e-01       1.357537323021e+14       4.563436871180e+10       2.493402916452e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       9.391020865275e+13       2.299589156152e+14       2.299589156152e+14       7.655464698496e+13      -1.752118595427e+15       1.935148744919e-04       5.900037494896e-02 
       2.631864549679e+06       1.090740123904e-10       1.760499435677e-01       1.495436997972e+07       1.416486962938e+04       5.382064304580e-03       3.728003239326e+10       1.016360325377e-01       1.320182188974e+14       4.468930648292e+10       2.441765937915e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       9.132609669268e+13       2.236331814903e+14       2.236331814903e+14       7.444810519668e+13      -1.692068972955e+15       1.935945272948e-04       5.898930078969e-02 
       2.613569514721e+06       1.106060632149e-10       1.772818950903e-01       1.474725296062e+07       1.416486839743e+04       5.419738368506e-03       3.702088238842e+10       1.023472094927e-01       1.283854949523e+14       4.376381594940e+10       2.391198331513e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       8.881309128299e+13       2.174814698844e+14       2.174814698844e+14       7.239952874509e+13      -1.634077456291e+15       1.936741979922e-04       5.897832805880e-02 
       2.595401654783e+06       1.121596308467e-10       1.785224646828e-01       1.454300495475e+07       1.416486715686e+04       5.457676145456e-03       3.676353382356e+10       1.030633608215e-01       1.248527320287e+14       4.285749179289e+10       2.341677951175e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       8.636923579815e+13       2.114989931138e+14       2.114989931138e+14       7.040732260895e+13      -1.578073505728e+15       1.937538867167e-04       5.896745731563e-02 
       2.577360085827e+06       1.137350174281e-10       1.797717125955e-01       1.434158621697e+07       1.416486590761e+04       5.495879481344e-03       3.650797417624e+10       1.037845212905e-01       1.214171795180e+14       4.196993708895e+10       2.293183109462e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       8.399262745272e+13       2.056810952188e+14       2.056810952188e+14       6.846993565692e+13      -1.523988999281e+15       1.938335936017e-04       5.895668912358e-02 
       2.559443929963e+06       1.153325293430e-10       1.810296994954e-01       1.414295755277e+07       1.416486464962e+04       5.534350235005e-03       3.625419101110e+10       1.045107259087e-01       1.180761624997e+14       4.110076313317e+10       2.245692568070e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       8.168141581980e+13       2.000232483394e+14       2.000232483394e+14       6.658585943982e+13      -1.471758149819e+15       1.939133187820e-04       5.894602405012e-02 
       2.541652315402e+06       1.169524772764e-10       1.822964864787e-01       1.394708031061e+07       1.416486338284e+04       5.573090278285e-03       3.600217197921e+10       1.052420099293e-01       1.148270796582e+14       4.024958927101e+10       2.199185528524e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       7.943380139036e+13       1.945210491907e+14       1.945210491907e+14       6.475362701618e+13      -1.421317425040e+15       1.939930623929e-04       5.893546266689e-02 
       2.523984376414e+06       1.185951762751e-10       1.835721350581e-01       1.375391637445e+07       1.416486210719e+04       5.612101496133e-03       3.575190481746e+10       1.059784088517e-01       1.116674012581e+14       3.941604273106e+10       2.153641623078e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       7.724803417209e+13       1.891702156353e+14       1.891702156353e+14       6.297181181008e+13      -1.372605470185e+15       1.940728245710e-04       5.892500554964e-02 
       2.506439253288e+06       1.202609458086e-10       1.848567071884e-01       1.356342815627e+07       1.416486082262e+04       5.651385786690e-03       3.550337734803e+10       1.067199584227e-01       1.085946671743e+14       3.859975846178e+10       2.109040905787e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       7.512241232688e+13       1.839665833502e+14       1.839665833502e+14       6.123902650038e+13      -1.325563033403e+15       1.941526054540e-04       5.891465327832e-02 
       2.489016092289e+06       1.219501098311e-10       1.861502652446e-01       1.337557858880e+07       1.416485952906e+04       5.690945061382e-03       3.525657747770e+10       1.074666946387e-01       1.056064849761e+14       3.780037897162e+10       2.065363843774e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       7.305528084574e+13       1.789061025852e+14       1.789061025852e+14       5.955392194061e+13      -1.280132893672e+15       1.942324051803e-04       5.890440643707e-02 
       2.471714045618e+06       1.236629968447e-10       1.874528720455e-01       1.319033111830e+07       1.416485822645e+04       5.730781245017e-03       3.501149319736e+10       1.082186537474e-01       1.027005280652e+14       3.701755417249e+10       2.022591308680e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       7.104503026028e+13       1.739848350105e+14       1.739848350105e+14       5.791518610849e+13      -1.236259791198e+15       1.943122238895e-04       5.889426561429e-02 
       2.454532271366e+06       1.253999399630e-10       1.887645908482e-01       1.300764969744e+07       1.416485691473e+04       5.770896275873e-03       3.476811258136e+10       1.089758722490e-01       9.987453386368e+13       3.625094122639e+10       1.980704568279e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       6.909009538950e+13       1.691989506512e+14       1.691989506512e+14       5.632154308439e+13      -1.193890360187e+15       1.943920617223e-04       5.888423140262e-02 
       2.437469933481e+06       1.271612769761e-10       1.900854853448e-01       1.282749877825e+07       1.416485559384e+04       5.811292105794e-03       3.452642378693e+10       1.097383868989e-01       9.712630205259e+13       3.550020439532e+10       1.939685278281e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       6.718895412121e+13       1.645447249060e+14       1.645447249060e+14       5.477175205793e+13      -1.152973063933e+15       1.944719188204e-04       5.887430439901e-02 
       2.420526201718e+06       1.289473504159e-10       1.914156196781e-01       1.264984330527e+07       1.416485426370e+04       5.851970700289e-03       3.428641505366e+10       1.105062347084e-01       9.445369285873e+13       3.476501489420e+10       1.899515474294e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       6.534012622685e+13       1.600185356479e+14       1.600185356479e+14       5.326460636186e+13      -1.113458132123e+15       1.945517953263e-04       5.886448520471e-02 
       2.403700251606e+06       1.307585076228e-10       1.927550584351e-01       1.247464870867e+07       1.416485292427e+04       5.892934038622e-03       3.404807470287e+10       1.112794529473e-01       9.185462538858e+13       3.404505074690e+10       1.860177563958e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       6.354217220904e+13       1.556168604048e+14       1.556168604048e+14       5.179893253254e+13      -1.075297500296e+15       1.946316913839e-04       5.885477442535e-02 
       2.386991264405e+06       1.325951008130e-10       1.941038666591e-01       1.230188089755e+07       1.416485157546e+04       5.934184113910e-03       3.381139113706e+10       1.120580791455e-01       8.932707600819e+13       3.333999664523e+10       1.821654319241e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       6.179369218078e+13       1.513362736175e+14       1.513362736175e+14       5.037358939632e+13      -1.038444751375e+15       1.947116071381e-04       5.884517267091e-02 
       2.370398427066e+06       1.344574871472e-10       1.954621098412e-01       1.213150625329e+07       1.416485021721e+04       5.975722933223e-03       3.357635283936e+10       1.128421510945e-01       8.686907676755e+13       3.264954381082e+10       1.783928868894e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       6.009332477546e+13       1.471734439737e+14       1.471734439737e+14       4.898746718100e+13      -1.002855059200e+15       1.947915427346e-04       5.883568055580e-02 
       2.353920932191e+06       1.363460288000e-10       1.968298539323e-01       1.196349162303e+07       1.416484884947e+04       6.017552517677e-03       3.334294837294e+10       1.136317068496e-01       8.447871386834e+13       3.197338985996e+10       1.746984691060e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       5.843974608695e+13       1.431251318143e+14       1.431251318143e+14       4.763948665176e+13      -9.684851340048e+14       1.948714983205e-04       5.882629869886e-02 
       2.337557977996e+06       1.382610930299e-10       1.982071653420e-01       1.179780431317e+07       1.416484747216e+04       6.059674902535e-03       3.311116638049e+10       1.144267847315e-01       8.215412617386e+13       3.131123867110e+10       1.710805606040e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       5.683166863878e+13       1.391881866119e+14       1.391881866119e+14       4.632859827088e+13      -9.352931697527e+14       1.949514740438e-04       5.881702772341e-02 
       2.321308768270e+06       1.402030522508e-10       1.995941109471e-01       1.163441208308e+07       1.416484608521e+04       6.102092137307e-03       3.288099558364e+10       1.152274233282e-01       7.989350375995e+13       3.066280025519e+10       1.675375769208e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       5.526784038172e+13       1.353595445188e+14       1.353595445188e+14       4.505378138056e+13      -9.032387932835e+14       1.950314700537e-04       5.880786825725e-02 
       2.305172512335e+06       1.421722841045e-10       2.009907580887e-01       1.147328313874e+07       1.416484468857e+04       6.144806285847e-03       3.265242478243e+10       1.160336614970e-01       7.769508650578e+13       3.002779062870e+10       1.640679664072e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       5.374704371894e+13       1.316362259818e+14       1.316362259818e+14       4.381404340824e+13      -8.722830152019e+14       1.951114865003e-04       5.879882093273e-02 
       2.289148425013e+06       1.441691715339e-10       2.023971745784e-01       1.131438612664e+07       1.416484328215e+04       6.187819426454e-03       3.242544285473e+10       1.168455383660e-01       7.555716272341e+13       2.940593168922e+10       1.606702095474e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       5.226809455797e+13       1.280153334226e+14       1.280153334226e+14       4.260841909379e+13      -8.423881824491e+14       1.951915235351e-04       5.878988638674e-02 
       2.273235726579e+06       1.461941028575e-10       2.038134286977e-01       1.115769012759e+07       1.416484186590e+04       6.231133651976e-03       3.220003875574e+10       1.176630933366e-01       7.347806782510e+13       2.879695109367e+10       1.573428182941e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       5.082984138881e+13       1.244940489833e+14       1.244940489833e+14       4.143596973797e+13      -8.135179324999e+14       1.952715813106e-04       5.878106526078e-02 
       2.257433642733e+06       1.482474718446e-10       2.052395892133e-01       1.100316465078e+07       1.416484043974e+04       6.274751069906e-03       3.197620151745e+10       1.184863660846e-01       7.145618302725e+13       2.820058213906e+10       1.540843354167e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       4.943116438732e+13       1.210696323321e+14       1.210696323321e+14       4.029578247152e+13      -7.856371491300e+14       1.953516599802e-04       5.877235820096e-02 
       2.241741404555e+06       1.503296777921e-10       2.066757253597e-01       1.085077962779e+07       1.416483900360e+04       6.318673802492e-03       3.175392024807e+10       1.193153965630e-01       6.948993409001e+13       2.761656364563e+10       1.508933338626e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       4.807097454334e+13       1.177394185309e+14       1.177394185309e+14       3.918696954445e+13      -7.587119196991e+14       1.954317596988e-04       5.876376585804e-02 
       2.226158248470e+06       1.524411256018e-10       2.081219068677e-01       1.070050540677e+07       1.416483755742e+04       6.362903986834e-03       3.153318413152e+10       1.201502250031e-01       6.757779009158e+13       2.704463984252e+10       1.477684161330e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       4.674821281281e+13       1.145008159604e+14       1.145008159604e+14       3.810866763480e+13      -7.327094938986e+14       1.955118806222e-04       5.875528888749e-02 
       2.210683416211e+06       1.545822258590e-10       2.095782039432e-01       1.055231274666e+07       1.416483610112e+04       6.407443774991e-03       3.131398242693e+10       1.209908919170e-01       6.571826223625e+13       2.648456025572e+10       1.447082136703e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       4.546184929316e+13       1.113513043033e+14       1.113513043033e+14       3.706003717647e+13      -7.075982439126e+14       1.955920229075e-04       5.874692794946e-02 
       2.195316154782e+06       1.567533949127e-10       2.110446872903e-01       1.040617281149e+07       1.416483463464e+04       6.452295334084e-03       3.109630446808e+10       1.218374380993e-01       6.390990269521e+13       2.593607959840e+10       1.417113862589e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       4.421088242147e+13       1.082884325825e+14       1.082884325825e+14       3.604026170556e+13      -6.833476259451e+14       1.956721867128e-04       5.873868370887e-02 
       2.180055716423e+06       1.589550549558e-10       2.125214281023e-01       1.026205716477e+07       1.416483315790e+04       6.497460846403e-03       3.088013966288e+10       1.226899046289e-01       6.215130347927e+13       2.539895766348e+10       1.387766214384e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       4.299433819462e+13       1.053098172530e+14       1.053098172530e+14       3.504854722463e+13      -6.599281430649e+14       1.957523721975e-04       5.873055683541e-02 
       2.164901358569e+06       1.611876341077e-10       2.140084980692e-01       1.011993776397e+07       1.416483167083e+04       6.542942509514e-03       3.066547749290e+10       1.235483328717e-01       6.044109534262e+13       2.487295921841e+10       1.359026339285e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       4.181126941095e+13       1.024131403467e+14       1.024131403467e+14       3.408412158452e+13      -6.373113093251e+14       1.958325795221e-04       5.872254800358e-02 
       2.149852343818e+06       1.634515664972e-10       2.155059693850e-01       9.979786955064e+06       1.416483017336e+04       6.588742536362e-03       3.045230751281e+10       1.244127644815e-01       5.877794671671e+13       2.435785390218e+10       1.330881650665e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       4.066075493278e+13       9.959614766846e+13       9.959614766846e+13       3.314623388316e+13      -6.154696151118e+14       1.959128088483e-04       5.871465789274e-02 
       2.134907939896e+06       1.657472923466e-10       2.170139147420e-01       9.841577467107e+06       1.416482866541e+04       6.634863155382e-03       3.024061934988e+10       1.252832414030e-01       5.716056267352e+13       2.385341612442e+10       1.303319822557e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       3.954189896918e+13       9.685664704108e+13       9.685664704108e+13       3.223415388090e+13      -5.943764936803e+14       1.959930603390e-04       5.870688718712e-02 
       2.120067419616e+06       1.680752580575e-10       2.185324073434e-01       9.705282406980e+06       1.416482714692e+04       6.681306610607e-03       3.003040270349e+10       1.261598058733e-01       5.558768391731e+13       2.335942496660e+10       1.276328784259e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       3.845383037853e+13       9.419250659923e+13       9.419250659923e+13       3.134717143194e+13      -5.740062888389e+14       1.960733341584e-04       5.869923657584e-02 
       2.105330060847e+06       1.704359162976e-10       2.200615209040e-01       9.570875254123e+06       1.416482561780e+04       6.728075161776e-03       2.982164734465e+10       1.270425004238e-01       5.405808580413e+13       2.287566408527e+10       1.249896715044e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       3.739570199025e+13       9.160165312998e+13       9.160165312998e+13       3.048459593146e+13      -5.543342237395e+14       1.961536304717e-04       5.869170675299e-02 
       2.090695146480e+06       1.728297260881e-10       2.216013296511e-01       9.438329855386e+06       1.416482407799e+04       6.775171084446e-03       2.961434311543e+10       1.279313678829e-01       5.257057738835e+13       2.240192161736e+10       1.224012038988e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       3.636668994521e+13       8.908207045908e+13       8.908207045908e+13       2.964575577785e+13      -5.353363707389e+14       1.962339494455e-04       5.868429841762e-02 
       2.076161964388e+06       1.752571528934e-10       2.231519083289e-01       9.307620419937e+06       1.416482252742e+04       6.822596670099e-03       2.940847992855e+10       1.288264513773e-01       5.112400049534e+13       2.193799008733e+10       1.198663419895e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       3.536599305422e+13       8.663179788164e+13       8.663179788164e+13       2.882999784985e+13      -5.169896222923e+14       1.963142912476e-04       5.867701227380e-02 
       2.061729807395e+06       1.777186687111e-10       2.247133322053e-01       9.178721514240e+06       1.416482096599e+04       6.870354226256e-03       2.920404776683e+10       1.297277943346e-01       4.971722881975e+13       2.148366631634e+10       1.173839756337e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       3.439283217428e+13       8.424892863598e+13       8.424892863598e+13       2.803668699801e+13      -4.992716628448e+14       1.963946560469e-04       5.866984903062e-02 
       2.047397973242e+06       1.802147521640e-10       2.262856770703e-01       9.051608057107e+06       1.416481939365e+04       6.918446076592e-03       2.900103668272e+10       1.306354404851e-01       4.834916704854e+13       2.103875133327e+10       1.149530176788e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       3.344644960192e+13       8.193160841948e+13       8.193160841948e+13       2.726520555016e+13      -4.821609416862e+14       1.964750440137e-04       5.866280940227e-02 
       2.033165764550e+06       1.827458885927e-10       2.278690192488e-01       8.926255314815e+06       1.416481781031e+04       6.966874561043e-03       2.879943679782e+10       1.315494338640e-01       4.701875000823e+13       2.060305028759e+10       1.125724034867e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       3.252610848325e+13       7.967803394526e+13       7.967803394526e+13       2.651495283049e+13      -4.656366467363e+14       1.965554553196e-04       5.865589410804e-02 
       2.019032488789e+06       1.853125701500e-10       2.294634355912e-01       8.802638896295e+06       1.416481621589e+04       7.015642035924e-03       2.859923830243e+10       1.324698188137e-01       4.572494183549e+13       2.017637236397e+10       1.102410904673e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       3.163109224024e+13       7.748645153856e+13       7.748645153856e+13       2.578534469191e+13      -4.496786792288e+14       1.966358901373e-04       5.864910387238e-02 
       2.004997458243e+06       1.879152958967e-10       2.310690034883e-01       8.680734748382e+06       1.416481461032e+04       7.064750874041e-03       2.840043145499e+10       1.333966399855e-01       4.446673517063e+13       1.975853069880e+10       1.079580576217e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       3.076070401282e+13       7.535515577177e+13       7.535515577177e+13       2.507581306115e+13      -4.342676292622e+14       1.967163486408e-04       5.864243942490e-02 
       1.991059989974e+06       1.905545718979e-10       2.326858008691e-01       8.560519151137e+06       1.416481299352e+04       7.114203464810e-03       2.820300658169e+10       1.343299423422e-01       4.324315037333e+13       1.934934229826e+10       1.057223050955e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       2.991426611626e+13       7.328248813699e+13       7.328248813699e+13       2.438580549653e+13      -4.193847521901e+14       1.967968310055e-04       5.863590150043e-02 
       1.977219405796e+06       1.932309113221e-10       2.343139062068e-01       8.441968713226e+06       1.416481136542e+04       7.164002214370e-03       2.800695407595e+10       1.352697711600e-01       4.205323475980e+13       1.894862795827e+10       1.035328537407e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       2.909111951359e+13       7.126683575509e+13       7.126683575509e+13       2.371478475780e+13      -4.050119458192e+14       1.968773374080e-04       5.862949083906e-02 
       1.963475032233e+06       1.959448345402e-10       2.359533985236e-01       8.325060367371e+06       1.416480972593e+04       7.214149545701e-03       2.781226439799e+10       1.362161720307e-01       4.089606186110e+13       1.855621218592e+10       1.013887446869e+11       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       2.829062330239e+13       6.930663012036e+13       6.930663012036e+13       2.306222838783e+13      -3.911317283898e+14       1.969578680263e-04       5.862320818614e-02 
       1.949826200492e+06       1.986968692266e-10       2.376043573895e-01       8.209771365858e+06       1.416480807497e+04       7.264647898743e-03       2.761892807432e+10       1.371691908641e-01       3.977073070176e+13       1.817192312268e+10       9.928903892105e+10       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       2.751215421586e+13       6.740034587967e+13       6.740034587967e+13       2.242762830587e+13      -3.777272173108e+14       1.970384230396e-04       5.861705429238e-02 
       1.936272246431e+06       2.014875504622e-10       2.392668629327e-01       8.096079276114e+06       1.416480641246e+04       7.315499730513e-03       2.742693569732e+10       1.381288738898e-01       3.867636509826e+13       1.779559246911e+10       9.723281687688e+10       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       2.675510613752e+13       6.554649964513e+13       6.554649964513e+13       2.181049041193e+13      -3.647821086232e+14       1.971190026284e-04       5.861102991382e-02 
       1.922812510521e+06       2.043174208376e-10       2.409409958400e-01       7.983961976336e+06       1.416480473833e+04       7.366707515224e-03       2.723627792475e+10       1.390952676598e-01       3.761211297688e+13       1.742705541114e+10       9.521917803162e+10       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       2.601888962926e+13       6.374364883958e+13       6.374364883958e+13       2.121033420205e+13      -3.522806571682e+14       1.971996069747e-04       5.860513581188e-02 
       1.909446337821e+06       2.071870305589e-10       2.426268373565e-01       7.873397651189e+06       1.416480305249e+04       7.418273744410e-03       2.704694547932e+10       1.400684190506e-01       3.657714571023e+13       1.706615054790e+10       9.324724051181e+10       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       2.530293147245e+13       6.199039057374e+13       6.199039057374e+13       2.062669239423e+13      -3.402076574343e+14       1.972802362616e-04       5.859937275343e-02 
       1.896173077940e+06       2.100969375543e-10       2.443244693022e-01       7.764364787557e+06       1.416480135486e+04       7.470200927039e-03       2.685892914825e+10       1.410483752654e-01       3.557065747213e+13       1.671271982106e+10       9.131614070709e+10       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       2.460667422159e+13       6.028536055425e+13       6.028536055425e+13       2.005911056458e+13      -3.285484250613e+14       1.973608906739e-04       5.859374151080e-02 
       1.882992085010e+06       2.130477075825e-10       2.460339740592e-01       7.656842170361e+06       1.416479964535e+04       7.522491589645e-03       2.667221978275e+10       1.420351838365e-01       3.459186461016e+13       1.636660844555e+10       8.942503289197e+10       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       2.392957577032e+13       5.862723202181e+13       5.862723202181e+13       1.950714679349e+13      -3.172887789782e+14       1.974415703974e-04       5.858824286182e-02 
       1.869902717653e+06       2.160399143429e-10       2.477554345915e-01       7.550808878425e+06       1.416479792389e+04       7.575148276442e-03       2.648680829768e+10       1.430288926274e-01       3.364000503549e+13       1.602766484185e+10       8.757308885541e+10       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       2.327110892931e+13       5.701471471850e+13       5.701471471850e+13       1.897037132160e+13      -3.064150241531e+14       1.975222756195e-04       5.858287758985e-02 
       1.856904338947e+06       2.190741395861e-10       2.494889344362e-01       7.446244280406e+06       1.416479619039e+04       7.628173549452e-03       2.630268567103e+10       1.440295498352e-01       3.271433762959e+13       1.569574056954e+10       8.575949753816e+10       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       2.263076101579e+13       5.544655388349e+13       5.544655388349e+13       1.844836621513e+13      -2.959139349347e+14       1.976030065289e-04       5.857764648383e-02 
       1.843996316399e+06       2.221509732280e-10       2.512345577179e-01       7.343128030782e+06       1.416479444477e+04       7.681569988631e-03       2.611984294349e+10       1.450372039931e-01       3.181414166711e+13       1.537069026230e+10       8.398346467752e+10       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       2.200803345441e+13       5.392152927646e+13       5.392152927646e+13       1.794072504051e+13      -2.857727389642e+14       1.976837633157e-04       5.857255033832e-02 
       1.831178021913e+06       2.252710134632e-10       2.529923891434e-01       7.241440065887e+06       1.416479268694e+04       7.735340191991e-03       2.593827121807e+10       1.460519039723e-01       3.093871625479e+13       1.505237156428e+10       8.224421245951e+10       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       2.140244138901e+13       5.243845422783e+13       5.243845422783e+13       1.744705254794e+13      -2.759791016397e+14       1.977645461713e-04       5.856758995353e-02 
       1.818448831759e+06       2.284348668820e-10       2.547625140123e-01       7.141160600007e+06       1.416479091681e+04       7.789486775727e-03       2.575796165958e+10       1.470736989847e-01       3.008737978572e+13       1.474064506774e+10       8.054097917823e+10       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       2.081351330513e+13       5.099617471509e+13       5.099617471509e+13       1.696696436362e+13      -2.665211111114e+14       1.978453552888e-04       5.856276613533e-02 
       1.805808126542e+06       2.316431485878e-10       2.565450182210e-01       7.042270121534e+06       1.416478913431e+04       7.844012374349e-03       2.557890549427e+10       1.481026385853e-01       2.925946940862e+13       1.443537425199e+10       7.887301890224e+10       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       2.024079066288e+13       4.959356846465e+13       4.959356846465e+13       1.650008669050e+13      -2.573872637929e+14       1.979261908624e-04       5.855807969536e-02 
       1.793255291173e+06       2.348964823164e-10       2.583399882624e-01       6.944749389163e+06       1.416478733934e+04       7.898919640801e-03       2.540109400939e+10       1.491387726742e-01       2.845434051177e+13       1.413642542358e+10       7.723960114792e+10       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       1.968382753993e+13       4.822954407828e+13       4.822954407828e+13       1.604605601724e+13      -2.485664503679e+14       1.980070530880e-04       5.855353145098e-02 
       1.780789714839e+06       2.381955005573e-10       2.601475112315e-01       6.848579428150e+06       1.416478553181e+04       7.954211246601e-03       2.522451855274e+10       1.501821514994e-01       2.767136622114e+13       1.384366765781e+10       7.564001055953e+10       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       1.914219028432e+13       4.690304018368e+13       4.690304018368e+13       1.560451883516e+13      -2.400479422767e+14       1.980879421626e-04       5.854912222540e-02 
       1.768410790972e+06       2.415408446764e-10       2.619676748345e-01       6.753741526620e+06       1.416478371165e+04       8.009889881961e-03       2.504917053225e+10       1.512328256589e-01       2.690993691225e+13       1.355697274133e+10       7.407354659594e+10       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       1.861545717680e+13       4.561302460839e+13       4.561302460839e+13       1.517513136302e+13      -2.318213786665e+14       1.981688582851e-04       5.854485284762e-02 
       1.756117917223e+06       2.449331650407e-10       2.638005673853e-01       6.660217231921e+06       1.416478187876e+04       8.065958255925e-03       2.487504141562e+10       1.522908461033e-01       2.616945973553e+13       1.327621511602e+10       7.253952322380e+10       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       1.810321810250e+13       4.435849357637e+13       4.435849357637e+13       1.475755927934e+13      -2.238767537880e+14       1.982498016556e-04       5.854072415256e-02 
       1.743910495426e+06       2.483731211441e-10       2.656462778159e-01       6.567988347037e+06       1.416478003305e+04       8.122419096496e-03       2.470212272981e+10       1.533562641385e-01       2.544935815478e+13       1.300127182399e+10       7.103726861712e+10       2.985121549152e-08       5.077926941589e-09      -1.000000000000e+00       1.760507423159e+13       4.313847092682e+13       4.313847092682e+13       1.435147746213e+13      -2.162044048250e+14       1.983307724756e-04       5.853673698104e-02 
