# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   70       9.679750789677e-10       2.073996720798e-13       6.252893276804e-12       6.827907886382e-16       2.757160500584e-11       3.356255151303e-12      -1.064650271158e-14 
   71       9.659688243744e-10       2.165114895993e-13       6.253092494093e-12       7.019226576106e-16       2.666244087494e-11       3.257455608684e-12      -1.065597864463e-14 
   72       9.639826966908e-10       2.258395151355e-13       6.247404927125e-12       7.212960181723e-16       2.579452562045e-11       3.162750850236e-12      -1.065006632001e-14 
   73       9.620175023551e-10       2.353833445552e-13       6.235788031174e-12       7.409135569532e-16       2.496570298731e-11       3.072063858930e-12      -1.064736923905e-14 
   74       9.600690355577e-10       2.451424398394e-13       6.218206246399e-12       7.607783860685e-16       2.417293735065e-11       2.985240296865e-12      -1.066858857210e-14 
   75       9.581278085031e-10       2.551161281662e-13       6.194631106493e-12       7.808940584235e-16       2.341227430766e-11       2.902044835385e-12      -1.073659426237e-14 
   76       9.561843877541e-10       2.653031262836e-13       6.165042878746e-12       8.012631289793e-16       2.267982613359e-11       2.822224173059e-12      -1.087022443779e-14 
   77       9.542471229693e-10       2.757000155223e-13       6.129435589353e-12       8.218825018243e-16       2.197502272699e-11       2.745717468927e-12      -1.106422108225e-14 
   78       9.523271760469e-10       2.863024857361e-13       6.087813116148e-12       8.427472584833e-16       2.129788464763e-11       2.672477793619e-12      -1.130574771975e-14 
   79       9.504330495701e-10       2.971057748623e-13       6.040187876273e-12       8.638520224080e-16       2.064803274920e-11       2.602406580604e-12      -1.158027994561e-14 
   80       9.485704320267e-10       3.081046582706e-13       5.986580966227e-12       8.851909444659e-16       2.002466978689e-11       2.535351323800e-12      -1.187154792429e-14 
   81       9.467420430277e-10       3.192934381116e-13       5.927022301923e-12       9.067576884296e-16       1.942656202482e-11       2.471103275177e-12      -1.216147888715e-14 
   82       9.449474785266e-10       3.306659326652e-13       5.861550758737e-12       9.285454164652e-16       1.885202084359e-11       2.409395142357e-12      -1.243013963029e-14 
   83       9.431830560388e-10       3.422154656895e-13       5.790214311564e-12       9.505467746216e-16       1.829888434777e-11       2.349898786228e-12      -1.265567901232e-14 
   84       9.414451917036e-10       3.539355370722e-13       5.713055062735e-12       9.727543156054e-16       1.776504504465e-11       2.292302465192e-12      -1.281889395076e-14 
   85       9.397415137664e-10       3.658219858604e-13       5.630061167168e-12       9.951618794229e-16       1.725017367901e-11       2.236562324485e-12      -1.291792308193e-14 
   86       9.380813162597e-10       3.778711679540e-13       5.541207157152e-12       1.017763416078e-15       1.675424878059e-11       2.182688570977e-12      -1.295589489688e-14 
   87       9.364720969523e-10       3.900793074717e-13       5.446468233618e-12       1.040552561581e-15       1.627702692260e-11       2.130668682137e-12      -1.293654072778e-14 
   88       9.349194619276e-10       4.024424975505e-13       5.345820152210e-12       1.063522630783e-15       1.581803350682e-11       2.080466440549e-12      -1.286421495157e-14 
   89       9.334270301608e-10       4.149567011446e-13       5.239239109348e-12       1.086666610220e-15       1.537655354881e-11       2.032020968439e-12      -1.274391519360e-14 
   90       9.319963380970e-10       4.276177518241e-13       5.126701628299e-12       1.109977150945e-15       1.495162246305e-11       1.985245762199e-12      -1.258130253134e-14 
   91       9.306267442291e-10       4.404213545746e-13       5.008184445241e-12       1.133446561372e-15       1.454201684817e-11       1.940027726906e-12      -1.238272169798e-14 
   92       9.293153336754e-10       4.533630865960e-13       4.883664395334e-12       1.157066800108e-15       1.414624527205e-11       1.896226210851e-12      -1.215522128614e-14 
   93       9.280594933458e-10       4.664381532955e-13       4.753133622131e-12       1.180831260028e-15       1.376290347207e-11       1.853708528347e-12      -1.190571667743e-14 
   94       9.268652877393e-10       4.796406125510e-13       4.616648069962e-12       1.204740442978e-15       1.339182108040e-11       1.812464736689e-12      -1.163829093586e-14 
   95       9.257401723028e-10       4.929640347116e-13       4.474286108093e-12       1.228797129275e-15       1.303307113148e-11       1.772508416913e-12      -1.135652343426e-14 
   96       9.246903771099e-10       5.064017344805e-13       4.326133952345e-12       1.253004679713e-15       1.268661685805e-11       1.733841265239e-12      -1.106431928077e-14 
