# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
 1818       4.433567550686e-11       9.501518199646e-13      -4.828928994191e-13       0.000000000000e+00 
 1819       4.415020615604e-11       9.563855579102e-13      -4.600934512332e-13       0.000000000000e+00 
 1820       4.396395688597e-11       9.627648508800e-13      -4.379991367309e-13       0.000000000000e+00 
 1821       4.377698287894e-11       9.692855879197e-13      -4.166183000926e-13       0.000000000000e+00 
 1822       4.358933956463e-11       9.759436385226e-13      -3.959593141284e-13       0.000000000000e+00 
 1823       4.340108262058e-11       9.827348526023e-13      -3.760305803139e-13       0.000000000000e+00 
 1824       4.321226797243e-11       9.896550604646e-13      -3.568405288255e-13       0.000000000000e+00 
 1825       4.302295179433e-11       9.967000727809e-13      -3.383976185764e-13       0.000000000000e+00 
 1826       4.283319050922e-11       1.003865680560e-12      -3.207103372512e-13       0.000000000000e+00 
 1827       4.264304078923e-11       1.011147655121e-12      -3.037872013425e-13       0.000000000000e+00 
 1828       4.245255955600e-11       1.018541748065e-12      -2.876367561857e-13       0.000000000000e+00 
 1829       4.226180398099e-11       1.026043691249e-12      -2.722675759947e-13       0.000000000000e+00 
 1830       4.207083148587e-11       1.033649196757e-12      -2.576882638976e-13       0.000000000000e+00 
 1831       4.187969749735e-11       1.041353969548e-12      -2.439053339160e-13       0.000000000000e+00 
 1832       4.168844869146e-11       1.049153745550e-12      -2.309168383237e-13       0.000000000000e+00 
 1833       4.149712969600e-11       1.057044253817e-12      -2.187186894268e-13       0.000000000000e+00 
 1834       4.130578533131e-11       1.065021203851e-12      -2.073067729563e-13       0.000000000000e+00 
 1835       4.111446061057e-11       1.073080285581e-12      -1.966769480278e-13       0.000000000000e+00 
 1836       4.092320074006e-11       1.081217169329e-12      -1.868250471015e-13       0.000000000000e+00 
 1837       4.073205111941e-11       1.089427505787e-12      -1.777468759415e-13       0.000000000000e+00 
 1838       4.054105734188e-11       1.097706925991e-12      -1.694382135758e-13       0.000000000000e+00 
 1839       4.035026519459e-11       1.106051041292e-12      -1.618948122563e-13       0.000000000000e+00 
 1840       4.015972065880e-11       1.114455443328e-12      -1.551123974179e-13       0.000000000000e+00 
 1841       3.996946991016e-11       1.122915703998e-12      -1.490866676392e-13       0.000000000000e+00 
 1842       3.977955931901e-11       1.131427375438e-12      -1.438132946012e-13       0.000000000000e+00 
 1843       3.959003545056e-11       1.139985989989e-12      -1.392879230480e-13       0.000000000000e+00 
 1844       3.940094506524e-11       1.148587060172e-12      -1.355061707458e-13       0.000000000000e+00 
 1845       3.921233511890e-11       1.157226078663e-12      -1.324636284431e-13       0.000000000000e+00 
 1846       3.902425276310e-11       1.165898518261e-12      -1.301558598305e-13       0.000000000000e+00 
 1847       3.883674534535e-11       1.174599831867e-12      -1.285784015002e-13       0.000000000000e+00 
 1848       3.864986040940e-11       1.183325452453e-12      -1.277267629056e-13       0.000000000000e+00 
 1849       3.846364569547e-11       1.192070793035e-12      -1.275964263218e-13       0.000000000000e+00 
 1850       3.827814914052e-11       1.200831246649e-12      -1.281828468045e-13       0.000000000000e+00 
 1851       3.809341887851e-11       1.209602186319e-12      -1.294814521502e-13       0.000000000000e+00 
 1852       3.790950324070e-11       1.218378965036e-12      -1.314876428560e-13       0.000000000000e+00 
 1853       3.772645075583e-11       1.227156915725e-12      -1.341967920791e-13       0.000000000000e+00 
 1854       3.754431015045e-11       1.235931351223e-12      -1.376042455967e-13       0.000000000000e+00 
 1855       3.736313034916e-11       1.244697564249e-12      -1.417053217657e-13       0.000000000000e+00 
 1856       3.718296047485e-11       1.253450827377e-12      -1.464953114828e-13       0.000000000000e+00 
 1857       3.700384984899e-11       1.262186393010e-12      -1.519694781435e-13       0.000000000000e+00 
 1858       3.682584799188e-11       1.270899493353e-12      -1.581230576027e-13       0.000000000000e+00 
 1859       3.664900462290e-11       1.279585340386e-12      -1.649512581339e-13       0.000000000000e+00 
 1860       3.647336966080e-11       1.288239125835e-12      -1.724492603890e-13       0.000000000000e+00 
 1861       3.629899322390e-11       1.296856021147e-12      -1.806122173585e-13       0.000000000000e+00 
 1862       3.612592563045e-11       1.305431177464e-12      -1.894352543306e-13       0.000000000000e+00 
 1863       3.595421739877e-11       1.313959725593e-12      -1.989134688515e-13       0.000000000000e+00 
 1864       3.578391924763e-11       1.322436775981e-12      -2.090419306849e-13       0.000000000000e+00 
 1865       3.561508209640e-11       1.330857418686e-12      -2.198156817717e-13       0.000000000000e+00 
 1866       3.544775706541e-11       1.339216723354e-12      -2.312297361900e-13       0.000000000000e+00 
 1867       3.528199547614e-11       1.347509739185e-12      -2.432790801147e-13       0.000000000000e+00 
 1868       3.511784885150e-11       1.355731494916e-12      -2.559586717772e-13       0.000000000000e+00 
 1869       3.495536891611e-11       1.363876998783e-12      -2.692634414251e-13       0.000000000000e+00 
 1870       3.479460158600e-11       1.371941655375e-12      -2.831872090346e-13       0.000000000000e+00 
 1871       3.463556888580e-11       1.379922519786e-12      -2.977194282667e-13       0.000000000000e+00 
 1872       3.447828689054e-11       1.387817053225e-12      -3.128484169487e-13       0.000000000000e+00 
 1873       3.432277172344e-11       1.395622707014e-12      -3.285624369320e-13       0.000000000000e+00 
 1874       3.416903955594e-11       1.403336922581e-12      -3.448496940141e-13       0.000000000000e+00 
 1875       3.401710660774e-11       1.410957131443e-12      -3.616983378617e-13       0.000000000000e+00 
 1876       3.386698914688e-11       1.418480755197e-12      -3.790964619330e-13       0.000000000000e+00 
 1877       3.371870348980e-11       1.425905205504e-12      -3.970321034007e-13       0.000000000000e+00 
 1878       3.357226600137e-11       1.433227884081e-12      -4.154932430743e-13       0.000000000000e+00 
 1879       3.342769309496e-11       1.440446182681e-12      -4.344678053230e-13       0.000000000000e+00 
 1880       3.328500123248e-11       1.447557483088e-12      -4.539436579981e-13       0.000000000000e+00 
 1881       3.314420692445e-11       1.454559157097e-12      -4.739086123559e-13       0.000000000000e+00 
 1882       3.300532673006e-11       1.461448566508e-12      -4.943504229799e-13       0.000000000000e+00 
 1883       3.286837725720e-11       1.468223063109e-12      -5.152567877041e-13       0.000000000000e+00 
 1884       3.273337516253e-11       1.474879988664e-12      -5.366153475351e-13       0.000000000000e+00 
 1885       3.260033715154e-11       1.481416674900e-12      -5.584136865747e-13       0.000000000000e+00 
 1886       3.246927997860e-11       1.487830443497e-12      -5.806393319431e-13       0.000000000000e+00 
 1887       3.234022044699e-11       1.494118606072e-12      -6.032797537010e-13       0.000000000000e+00 
 1888       3.221317540900e-11       1.500278464167e-12      -6.263223647723e-13       0.000000000000e+00 
 1889       3.208816176595e-11       1.506307309238e-12      -6.497545208671e-13       0.000000000000e+00 
 1890       3.196519646825e-11       1.512202422638e-12      -6.735635204038e-13       0.000000000000e+00 
 1891       3.184429651549e-11       1.517961075611e-12      -6.977366044323e-13       0.000000000000e+00 
 1892       3.172547895641e-11       1.523580529274e-12      -7.222609565561e-13       0.000000000000e+00 
 1893       3.160876088907e-11       1.529058034604e-12      -7.471237028555e-13       0.000000000000e+00 
 1894       3.149415946079e-11       1.534390832430e-12      -7.723119118097e-13       0.000000000000e+00 
 1895       3.138169186830e-11       1.539576153414e-12      -7.978125942196e-13       0.000000000000e+00 
 1896       3.127137535772e-11       1.544611218045e-12      -8.236127031308e-13       0.000000000000e+00 
 1897       3.116322722467e-11       1.549493236620e-12      -8.496991337558e-13       0.000000000000e+00 
 1898       3.105726481430e-11       1.554219409234e-12      -8.760587233966e-13       0.000000000000e+00 
 1899       3.095350552131e-11       1.558786925770e-12      -9.026782513678e-13       0.000000000000e+00 
 1900       3.085196679010e-11       1.563192965881e-12      -9.295444389189e-13       0.000000000000e+00 
 1901       3.075266611472e-11       1.567434698980e-12      -9.566439491568e-13       0.000000000000e+00 
 1902       3.065562103898e-11       1.571509284229e-12      -9.839633869689e-13       0.000000000000e+00 
 1903       3.056084915650e-11       1.575413870522e-12      -1.011489298945e-12       0.000000000000e+00 
 1904       3.046836811076e-11       1.579145596475e-12      -1.039208173301e-12       0.000000000000e+00 
 1905       3.037819559515e-11       1.582701590415e-12      -1.067106439801e-12       0.000000000000e+00 
 1906       3.029034935302e-11       1.586078970362e-12      -1.095170469679e-12       0.000000000000e+00 
 1907       3.020484717775e-11       1.589274844021e-12      -1.123386575563e-12       0.000000000000e+00 
 1908       3.012170691280e-11       1.592286308768e-12      -1.151741011398e-12       0.000000000000e+00 
 1909       3.004094067311e-11       1.595110985312e-12      -1.180220350617e-12       0.000000000000e+00 
 1910       2.996253746080e-11       1.597748623189e-12      -1.208812623996e-12       0.000000000000e+00 
 1911       2.988648041631e-11       1.600199507550e-12      -1.237506190369e-12       0.000000000000e+00 
 1912       2.981275258482e-11       1.602463926611e-12      -1.266289359105e-12       0.000000000000e+00 
 1913       2.974133691609e-11       1.604542171655e-12      -1.295150390043e-12       0.000000000000e+00 
 1914       2.967221626435e-11       1.606434537037e-12      -1.324077493428e-12       0.000000000000e+00 
 1915       2.960537338814e-11       1.608141320191e-12      -1.353058829843e-12       0.000000000000e+00 
 1916       2.954079095020e-11       1.609662821632e-12      -1.382082510148e-12       0.000000000000e+00 
 1917       2.947845151732e-11       1.610999344962e-12      -1.411136595413e-12       0.000000000000e+00 
 1918       2.941833756020e-11       1.612151196878e-12      -1.440209096853e-12       0.000000000000e+00 
 1919       2.936043145331e-11       1.613118687170e-12      -1.469287975762e-12       0.000000000000e+00 
 1920       2.930471547480e-11       1.613902128730e-12      -1.498361143452e-12       0.000000000000e+00 
 1921       2.925117180628e-11       1.614501837560e-12      -1.527416461185e-12       0.000000000000e+00 
 1922       2.919978253278e-11       1.614918132769e-12      -1.556441740106e-12       0.000000000000e+00 
 1923       2.915052964254e-11       1.615151336585e-12      -1.585424741185e-12       0.000000000000e+00 
 1924       2.910339502691e-11       1.615201774355e-12      -1.614353175145e-12       0.000000000000e+00 
 1925       2.905836048020e-11       1.615069774553e-12      -1.643214702401e-12       0.000000000000e+00 
 1926       2.901540769956e-11       1.614755668783e-12      -1.671996932992e-12       0.000000000000e+00 
 1927       2.897451828482e-11       1.614259791785e-12      -1.700687426522e-12       0.000000000000e+00 
 1928       2.893567373839e-11       1.613582481437e-12      -1.729273692088e-12       0.000000000000e+00 
 1929       2.889885546508e-11       1.612724078766e-12      -1.757743188218e-12       0.000000000000e+00 
 1930       2.886404477202e-11       1.611684927945e-12      -1.786083322810e-12       0.000000000000e+00 
 1931       2.883122286846e-11       1.610465376304e-12      -1.814281453059e-12       0.000000000000e+00 
 1932       2.880037086568e-11       1.609065774331e-12      -1.842324885400e-12       0.000000000000e+00 
 1933       2.877146977684e-11       1.607486475680e-12      -1.870200875438e-12       0.000000000000e+00 
 1934       2.874450051684e-11       1.605727837173e-12      -1.897896627883e-12       0.000000000000e+00 
 1935       2.871944390221e-11       1.603790218806e-12      -1.925399296491e-12       0.000000000000e+00 
 1936       2.869628065092e-11       1.601673983754e-12      -1.952695983992e-12       0.000000000000e+00 
 1937       2.867499138231e-11       1.599379498375e-12      -1.979773742027e-12       0.000000000000e+00 
 1938       2.865555661690e-11       1.596907132217e-12      -2.006619571087e-12       0.000000000000e+00 
 1939       2.863795677630e-11       1.594257258020e-12      -2.033220420444e-12       0.000000000000e+00 
 1940       2.862217218302e-11       1.591430251723e-12      -2.059563188085e-12       0.000000000000e+00 
 1941       2.860818306039e-11       1.588426492466e-12      -2.085634720653e-12       0.000000000000e+00 
 1942       2.859596953239e-11       1.585246362598e-12      -2.111421813376e-12       0.000000000000e+00 
 1943       2.858551162354e-11       1.581890247682e-12      -2.136911210005e-12       0.000000000000e+00 
 1944       2.857678925872e-11       1.578358536496e-12      -2.162089602748e-12       0.000000000000e+00 
 1945       2.856978226308e-11       1.574651621041e-12      -2.186943632207e-12       0.000000000000e+00 
 1946       2.856447036188e-11       1.570769896546e-12      -2.211459887311e-12       0.000000000000e+00 
 1947       2.856083318038e-11       1.566713761470e-12      -2.235624905251e-12       0.000000000000e+00 
 1948       2.855884782202e-11       1.562483965573e-12      -2.259426556146e-12       0.000000000000e+00 
 1949       2.855848158350e-11       1.558082656966e-12      -2.282858208535e-12       0.000000000000e+00 
 1950       2.855969918469e-11       1.553512342937e-12      -2.305914595052e-12       0.000000000000e+00 
 1951       2.856246518515e-11       1.548775542616e-12      -2.328590430513e-12       0.000000000000e+00 
 1952       2.856674398387e-11       1.543874786992e-12      -2.350880411902e-12       0.000000000000e+00 
 1953       2.857249981908e-11       1.538812618928e-12      -2.372779218342e-12       0.000000000000e+00 
 1954       2.857969676805e-11       1.533591593178e-12      -2.394281511081e-12       0.000000000000e+00 
 1955       2.858829874684e-11       1.528214276405e-12      -2.415381933465e-12       0.000000000000e+00 
 1956       2.859826951012e-11       1.522683247189e-12      -2.436075110920e-12       0.000000000000e+00 
 1957       2.860957265094e-11       1.517001096053e-12      -2.456355650930e-12       0.000000000000e+00 
 1958       2.862217160054e-11       1.511170425470e-12      -2.476218143017e-12       0.000000000000e+00 
 1959       2.863602962810e-11       1.505193849885e-12      -2.495657158718e-12       0.000000000000e+00 
 1960       2.865110984059e-11       1.499073995728e-12      -2.514667251564e-12       0.000000000000e+00 
 1961       2.866737518247e-11       1.492813501429e-12      -2.533242957062e-12       0.000000000000e+00 
 1962       2.868478843557e-11       1.486415017436e-12      -2.551378792669e-12       0.000000000000e+00 
 1963       2.870331221879e-11       1.479881206231e-12      -2.569069257774e-12       0.000000000000e+00 
 1964       2.872290898798e-11       1.473214742343e-12      -2.586308833677e-12       0.000000000000e+00 
 1965       2.874354103565e-11       1.466418312366e-12      -2.603091983566e-12       0.000000000000e+00 
 1966       2.876517049079e-11       1.459494614976e-12      -2.619413152497e-12       0.000000000000e+00 
 1967       2.878775931866e-11       1.452446360943e-12      -2.635266767373e-12       0.000000000000e+00 
 1968       2.881126932057e-11       1.445276273150e-12      -2.650647236922e-12       0.000000000000e+00 
 1969       2.883566213368e-11       1.437987086608e-12      -2.665548951677e-12       0.000000000000e+00 
 1970       2.886089923078e-11       1.430581548472e-12      -2.679966283954e-12       0.000000000000e+00 
 1971       2.888694192005e-11       1.423062418056e-12      -2.693893587831e-12       0.000000000000e+00 
 1972       2.891375134490e-11       1.415432466848e-12      -2.707325199128e-12       0.000000000000e+00 
 1973       2.894128848374e-11       1.407694478531e-12      -2.720255435383e-12       0.000000000000e+00 
 1974       2.896951414972e-11       1.399851248991e-12      -2.732678595834e-12       0.000000000000e+00 
 1975       2.899838899061e-11       1.391905586339e-12      -2.744588961395e-12       0.000000000000e+00 
 1976       2.902787348850e-11       1.383860310924e-12      -2.755980794639e-12       0.000000000000e+00 
 1977       2.905792795962e-11       1.375718255350e-12      -2.766848339771e-12       0.000000000000e+00 
 1978       2.908851255416e-11       1.367482264490e-12      -2.777185822614e-12       0.000000000000e+00 
 1979       2.911958725600e-11       1.359155195504e-12      -2.786987450579e-12       0.000000000000e+00 
 1980       2.915111188254e-11       1.350739917855e-12      -2.796247412653e-12       0.000000000000e+00 
 1981       2.918304608449e-11       1.342239313322e-12      -2.804959879372e-12       0.000000000000e+00 
 1982       2.921534934561e-11       1.333656276019e-12      -2.813119002801e-12       0.000000000000e+00 
 1983       2.924798098255e-11       1.324993712407e-12      -2.820718916514e-12       0.000000000000e+00 
 1984       2.928090014462e-11       1.316254541316e-12      -2.827753735571e-12       0.000000000000e+00 
 1985       2.931406581356e-11       1.307441693953e-12      -2.834217556501e-12       0.000000000000e+00 
 1986       2.934743680335e-11       1.298558113926e-12      -2.840104457276e-12       0.000000000000e+00 
 1987       2.938097345899e-11       1.289606764919e-12      -2.845409979264e-12       0.000000000000e+00 
 1988       2.941464276681e-11       1.280590653772e-12      -2.850135585070e-12       0.000000000000e+00 
 1989       2.944841328141e-11       1.271512807607e-12      -2.854284233489e-12       0.000000000000e+00 
 1990       2.948225342985e-11       1.262376266192e-12      -2.857858900543e-12       0.000000000000e+00 
 1991       2.951613151154e-11       1.253184081954e-12      -2.860862579497e-12       0.000000000000e+00 
 1992       2.955001569807e-11       1.243939320001e-12      -2.863298280889e-12       0.000000000000e+00 
 1993       2.958387403306e-11       1.234645058132e-12      -2.865169032554e-12       0.000000000000e+00 
 1994       2.961767443196e-11       1.225304386859e-12      -2.866477879643e-12       0.000000000000e+00 
 1995       2.965138468193e-11       1.215920409418e-12      -2.867227884650e-12       0.000000000000e+00 
 1996       2.968497244167e-11       1.206496241786e-12      -2.867422127438e-12       0.000000000000e+00 
 1997       2.971840524125e-11       1.197035012702e-12      -2.867063705259e-12       0.000000000000e+00 
 1998       2.975165048196e-11       1.187539863676e-12      -2.866155732778e-12       0.000000000000e+00 
 1999       2.978467543612e-11       1.178013949008e-12      -2.864701342101e-12       0.000000000000e+00 
 2000       2.981744724698e-11       1.168460435806e-12      -2.862703682794e-12       0.000000000000e+00 
 2001       2.984993292849e-11       1.158882503999e-12      -2.860165921910e-12       0.000000000000e+00 
 2002       2.988209936519e-11       1.149283346356e-12      -2.857091244013e-12       0.000000000000e+00 
 2003       2.991391331203e-11       1.139666168499e-12      -2.853482851197e-12       0.000000000000e+00 
 2004       2.994534139421e-11       1.130034188921e-12      -2.849343963119e-12       0.000000000000e+00 
 2005       2.997635010700e-11       1.120390639001e-12      -2.844677817012e-12       0.000000000000e+00 
 2006       3.000690581563e-11       1.110738763022e-12      -2.839487667719e-12       0.000000000000e+00 
 2007       3.003697475509e-11       1.101081818185e-12      -2.833776787708e-12       0.000000000000e+00 
 2008       3.006652302997e-11       1.091423074625e-12      -2.827548467105e-12       0.000000000000e+00 
 2009       3.009551661431e-11       1.081765815428e-12      -2.820806013709e-12       0.000000000000e+00 
 2010       3.012392135143e-11       1.072113336649e-12      -2.813552753021e-12       0.000000000000e+00 
 2011       3.015170295380e-11       1.062468947322e-12      -2.805792028267e-12       0.000000000000e+00 
 2012       3.017882700284e-11       1.052835969483e-12      -2.797527200422e-12       0.000000000000e+00 
 2013       3.020525894877e-11       1.043217738183e-12      -2.788761648233e-12       0.000000000000e+00 
 2014       3.023096411046e-11       1.033617601503e-12      -2.779498768243e-12       0.000000000000e+00 
 2015       3.025590767527e-11       1.024038920570e-12      -2.769741974816e-12       0.000000000000e+00 
 2016       3.028005469888e-11       1.014485069577e-12      -2.759494700159e-12       0.000000000000e+00 
 2017       3.030337010514e-11       1.004959435794e-12      -2.748760394349e-12       0.000000000000e+00 
 2018       3.032581868587e-11       9.954654195883e-13      -2.737542525353e-12       0.000000000000e+00 
 2019       3.034736510078e-11       9.860064344364e-13      -2.725844579054e-12       0.000000000000e+00 
 2020       3.036797387723e-11       9.765859069436e-13      -2.713670059275e-12       0.000000000000e+00 
 2021       3.038760941011e-11       9.672072768584e-13      -2.701022487803e-12       0.000000000000e+00 
 2022       3.040623596165e-11       9.578739970887e-13      -2.687905404410e-12       0.000000000000e+00 
 2023       3.042381766133e-11       9.485895337182e-13      -2.674322366882e-12       0.000000000000e+00 
 2024       3.044031850560e-11       9.393573660221e-13      -2.660276951039e-12       0.000000000000e+00 
 2025       3.045570235786e-11       9.301809864834e-13      -2.645772750760e-12       0.000000000000e+00 
 2026       3.046993715202e-11       9.210636199863e-13      -2.630814154334e-12       0.000000000000e+00 
 2027       3.048300753723e-11       9.120073791468e-13      -2.615408679591e-12       0.000000000000e+00 
 2028       3.049490232422e-11       9.030141029117e-13      -2.599564655692e-12       0.000000000000e+00 
 2029       3.050561028974e-11       8.940856368353e-13      -2.583290448376e-12       0.000000000000e+00 
 2030       3.051512017649e-11       8.852238330866e-13      -2.566594460007e-12       0.000000000000e+00 
 2031       3.052342069314e-11       8.764305504577e-13      -2.549485129620e-12       0.000000000000e+00 
 2032       3.053050051420e-11       8.677076543713e-13      -2.531970932971e-12       0.000000000000e+00 
 2033       3.053634828007e-11       8.590570168890e-13      -2.514060382579e-12       0.000000000000e+00 
 2034       3.054095259695e-11       8.504805167187e-13      -2.495762027776e-12       0.000000000000e+00 
 2035       3.054430203684e-11       8.419800392224e-13      -2.477084454751e-12       0.000000000000e+00 
 2036       3.054638513745e-11       8.335574764247e-13      -2.458036286600e-12       0.000000000000e+00 
 2037       3.054719040222e-11       8.252147270198e-13      -2.438626183369e-12       0.000000000000e+00 
 2038       3.054670630025e-11       8.169536963801e-13      -2.418862842101e-12       0.000000000000e+00 
 2039       3.054492126625e-11       8.087762965635e-13      -2.398754996885e-12       0.000000000000e+00 
 2040       3.054182370055e-11       8.006844463216e-13      -2.378311418901e-12       0.000000000000e+00 
 2041       3.053740196901e-11       7.926800711074e-13      -2.357540916467e-12       0.000000000000e+00 
 2042       3.053164440301e-11       7.847651030831e-13      -2.336452335083e-12       0.000000000000e+00 
 2043       3.052453929942e-11       7.769414811282e-13      -2.315054557482e-12       0.000000000000e+00 
 2044       3.051607492052e-11       7.692111508469e-13      -2.293356503673e-12       0.000000000000e+00 
 2045       3.050623949403e-11       7.615760645764e-13      -2.271367130990e-12       0.000000000000e+00 
 2046       3.049502121300e-11       7.540381813948e-13      -2.249095434136e-12       0.000000000000e+00 
 2047       3.048240823582e-11       7.465994671282e-13      -2.226550445232e-12       0.000000000000e+00 
 2048       3.046838868618e-11       7.392618943596e-13      -2.203741233863e-12       0.000000000000e+00 
 2049       3.045295065299e-11       7.320274424360e-13      -2.180676907123e-12       0.000000000000e+00 
 2050       3.043608219040e-11       7.248980974764e-13      -2.157366609662e-12       0.000000000000e+00 
 2051       3.041777131773e-11       7.178758523800e-13      -2.133819523735e-12       0.000000000000e+00 
 2052       3.039800601943e-11       7.109627068336e-13      -2.110044869246e-12       0.000000000000e+00 
 2053       3.037677424505e-11       7.041606673196e-13      -2.086051903795e-12       0.000000000000e+00 
 2054       3.035406390921e-11       6.974717471241e-13      -2.061849922725e-12       0.000000000000e+00 
 2055       3.032986289154e-11       6.908979663443e-13      -2.037448259169e-12       0.000000000000e+00 
 2056       3.030415903668e-11       6.844413518968e-13      -2.012856284095e-12       0.000000000000e+00 
 2057       3.027694015418e-11       6.781039375252e-13      -1.988083406355e-12       0.000000000000e+00 
 2058       3.024819401854e-11       6.718877638080e-13      -1.963139072728e-12       0.000000000000e+00 
 2059       3.021790836911e-11       6.657948781662e-13      -1.938032767971e-12       0.000000000000e+00 
 2060       3.018607091008e-11       6.598273348718e-13      -1.912774014861e-12       0.000000000000e+00 
 2061       3.015266931045e-11       6.539871950551e-13      -1.887372374245e-12       0.000000000000e+00 
 2062       3.011769120395e-11       6.482765267126e-13      -1.861837445086e-12       0.000000000000e+00 
 2063       3.008112418907e-11       6.426974047150e-13      -1.836178864508e-12       0.000000000000e+00 
 2064       3.004295582896e-11       6.372519108152e-13      -1.810406307842e-12       0.000000000000e+00 
 2065       3.000317768174e-11       6.319417610751e-13      -1.784529252810e-12       0.000000000000e+00 
 2066       2.996179742273e-11       6.267671852461e-13      -1.758556270141e-12       0.000000000000e+00 
 2067       2.991882680807e-11       6.217280394608e-13      -1.732495728015e-12       0.000000000000e+00 
 2068       2.987427765226e-11       6.168241780903e-13      -1.706356027518e-12       0.000000000000e+00 
 2069       2.982816182827e-11       6.120554537413e-13      -1.680145602675e-12       0.000000000000e+00 
 2070       2.978049126759e-11       6.074217172536e-13      -1.653872920496e-12       0.000000000000e+00 
 2071       2.973127796030e-11       6.029228176971e-13      -1.627546481014e-12       0.000000000000e+00 
 2072       2.968053395519e-11       5.985586023699e-13      -1.601174817323e-12       0.000000000000e+00 
 2073       2.962827135976e-11       5.943289167948e-13      -1.574766495619e-12       0.000000000000e+00 
 2074       2.957450234038e-11       5.902336047174e-13      -1.548330115242e-12       0.000000000000e+00 
 2075       2.951923912229e-11       5.862725081032e-13      -1.521874308713e-12       0.000000000000e+00 
 2076       2.946249398973e-11       5.824454671346e-13      -1.495407741775e-12       0.000000000000e+00 
 2077       2.940427928600e-11       5.787523202091e-13      -1.468939113435e-12       0.000000000000e+00 
 2078       2.934460741350e-11       5.751929039357e-13      -1.442477156001e-12       0.000000000000e+00 
 2079       2.928349083388e-11       5.717670531333e-13      -1.416030635120e-12       0.000000000000e+00 
 2080       2.922094206805e-11       5.684746008271e-13      -1.389608349826e-12       0.000000000000e+00 
 2081       2.915697369626e-11       5.653153782465e-13      -1.363219132570e-12       0.000000000000e+00 
 2082       2.909159835823e-11       5.622892148226e-13      -1.336871849269e-12       0.000000000000e+00 
 2083       2.902482875316e-11       5.593959381851e-13      -1.310575399338e-12       0.000000000000e+00 
 2084       2.895667763986e-11       5.566353741600e-13      -1.284338715736e-12       0.000000000000e+00 
 2085       2.888715783678e-11       5.540073467670e-13      -1.258170765002e-12       0.000000000000e+00 
 2086       2.881628222211e-11       5.515116782166e-13      -1.232080547297e-12       0.000000000000e+00 
 2087       2.874406373385e-11       5.491481889078e-13      -1.206077096443e-12       0.000000000000e+00 
 2088       2.867051536991e-11       5.469166974252e-13      -1.180169479964e-12       0.000000000000e+00 
 2089       2.859565018813e-11       5.448170205364e-13      -1.154366799124e-12       0.000000000000e+00 
 2090       2.851948130641e-11       5.428489731898e-13      -1.128678188968e-12       0.000000000000e+00 
 2091       2.844202190275e-11       5.410123685112e-13      -1.103112818365e-12       0.000000000000e+00 
 2092       2.836328521536e-11       5.393070178019e-13      -1.077679890040e-12       0.000000000000e+00 
 2093       2.828328454268e-11       5.377327305355e-13      -1.052388640623e-12       0.000000000000e+00 
 2094       2.820203324354e-11       5.362893143559e-13      -1.027248340682e-12       0.000000000000e+00 
 2095       2.811954473714e-11       5.349765750741e-13      -1.002268294769e-12       0.000000000000e+00 
 2096       2.803583250320e-11       5.337943166656e-13      -9.774578414522e-13       0.000000000000e+00 
 2097       2.795091008199e-11       5.327423412684e-13      -9.528263533640e-13       0.000000000000e+00 
 2098       2.786479107445e-11       5.318204491795e-13      -9.283832372355e-13       0.000000000000e+00 
 2099       2.777748914221e-11       5.310284388529e-13      -9.041379339388e-13       0.000000000000e+00 
 2100       2.768901800771e-11       5.303661068969e-13      -8.800999185260e-13       0.000000000000e+00 
 2101       2.759939145425e-11       5.298332480710e-13      -8.562787002696e-13       0.000000000000e+00 
 2102       2.750862332608e-11       5.294296552840e-13      -8.326838227022e-13       0.000000000000e+00 
 2103       2.741672752849e-11       5.291551195906e-13      -8.093248636564e-13       0.000000000000e+00 
 2104       2.732371978140e-11       5.290091792897e-13      -7.862104964707e-13       0.000000000000e+00 
 2105       2.722962289355e-11       5.289903653138e-13      -7.633456663866e-13       0.000000000000e+00 
 2106       2.713446152516e-11       5.290969505842e-13      -7.407343945864e-13       0.000000000000e+00 
 2107       2.703826043786e-11       5.293272004244e-13      -7.183807152583e-13       0.000000000000e+00 
 2108       2.694104449480e-11       5.296793725507e-13      -6.962886756106e-13       0.000000000000e+00 
 2109       2.684283866077e-11       5.301517170631e-13      -6.744623358867e-13       0.000000000000e+00 
 2110       2.674366800233e-11       5.307424764352e-13      -6.529057693795e-13       0.000000000000e+00 
 2111       2.664355768791e-11       5.314498855057e-13      -6.316230624453e-13       0.000000000000e+00 
 2112       2.654253298797e-11       5.322721714681e-13      -6.106183145190e-13       0.000000000000e+00 
 2113       2.644061927509e-11       5.332075538619e-13      -5.898956381283e-13       0.000000000000e+00 
 2114       2.633784202413e-11       5.342542445628e-13      -5.694591589080e-13       0.000000000000e+00 
 2115       2.623422681231e-11       5.354104477733e-13      -5.493130156149e-13       0.000000000000e+00 
 2116       2.612979931936e-11       5.366743600136e-13      -5.294613601419e-13       0.000000000000e+00 
 2117       2.602458532763e-11       5.380441701117e-13      -5.099083575327e-13       0.000000000000e+00 
