# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   73       9.617100417496e-10       2.347172349380e-13       6.241580552143e-12       0.000000000000e+00       2.496570298731e-11       3.072063858930e-12      -1.064736923905e-14 
   74       9.597538942919e-10       2.444629094145e-13       6.224196283757e-12       0.000000000000e+00       2.417293735065e-11       2.985240296865e-12      -1.066858857210e-14 
   75       9.578050225750e-10       2.544233331418e-13       6.200820151239e-12       0.000000000000e+00       2.341227430766e-11       2.902044835385e-12      -1.073659426237e-14 
   76       9.558540269301e-10       2.645972360542e-13       6.171432169157e-12       0.000000000000e+00       2.267982613359e-11       2.822224173059e-12      -1.087022443779e-14 
   77       9.539092523516e-10       2.749812179387e-13       6.136025784905e-12       0.000000000000e+00       2.197502272699e-11       2.745717468927e-12      -1.106422108225e-14 
   78       9.519818440816e-10       2.855709889566e-13       6.094604171021e-12       0.000000000000e+00       2.129788464763e-11       2.672477793619e-12      -1.130574771975e-14 
   79       9.500802854874e-10       2.963618079836e-13       6.047178983482e-12       0.000000000000e+00       2.064803274920e-11       2.602406580604e-12      -1.158027994561e-14 
   80       9.482102431915e-10       3.073484719699e-13       5.993770500196e-12       0.000000000000e+00       2.002466978689e-11       2.535351323800e-12      -1.187154792429e-14 
   81       9.463744122018e-10       3.185253052985e-13       5.934407759503e-12       0.000000000000e+00       1.942656202482e-11       2.471103275177e-12      -1.216147888715e-14 
   82       9.445723610420e-10       3.298861491453e-13       5.869128698672e-12       0.000000000000e+00       1.885202084359e-11       2.409395142357e-12      -1.243013963029e-14 
   83       9.428003768819e-10       3.414243508375e-13       5.797980292397e-12       0.000000000000e+00       1.829888434777e-11       2.349898786228e-12      -1.265567901232e-14 
   84       9.410548449140e-10       3.531334338221e-13       5.721003654000e-12       0.000000000000e+00       1.776504504465e-11       2.292302465192e-12      -1.281889395076e-14 
   85       9.393433694143e-10       3.650092584906e-13       5.638186197791e-12       0.000000000000e+00       1.725017367901e-11       2.236562324485e-12      -1.291792308193e-14 
   86       9.376752209437e-10       3.770482017291e-13       5.549501763298e-12       0.000000000000e+00       1.675424878059e-11       2.182688570977e-12      -1.295589489688e-14 
   87       9.360578719586e-10       3.892465089461e-13       5.454924834904e-12       0.000000000000e+00       1.627702692260e-11       2.130668682137e-12      -1.293654072778e-14 
   88       9.344969013395e-10       4.016002948698e-13       5.354430427616e-12       0.000000000000e+00       1.581803350682e-11       2.080466440549e-12      -1.286421495157e-14 
   89       9.329958989213e-10       4.141055443468e-13       5.247993972841e-12       0.000000000000e+00       1.537655354881e-11       2.032020968439e-12      -1.274391519360e-14 
   90       9.315563700217e-10       4.267581131395e-13       5.135591204146e-12       0.000000000000e+00       1.495162246305e-11       1.985245762199e-12      -1.258130253134e-14 
   91       9.301776399712e-10       4.395537287248e-13       5.017198043038e-12       0.000000000000e+00       1.454201684817e-11       1.940027726906e-12      -1.238272169798e-14 
   92       9.288567586421e-10       4.524879910912e-13       4.892790484724e-12       0.000000000000e+00       1.414624527205e-11       1.896226210851e-12      -1.215522128614e-14 
   93       9.275910871666e-10       4.655561262085e-13       4.762359911275e-12       0.000000000000e+00       1.376290347207e-11       1.853708528347e-12      -1.190571667743e-14 
   94       9.263867104832e-10       4.787522022870e-13       4.625961913723e-12       0.000000000000e+00       1.339182108040e-11       1.812464736689e-12      -1.163829093586e-14 
   95       9.252511194098e-10       4.920697965699e-13       4.483674635773e-12       0.000000000000e+00       1.303307113148e-11       1.772508416913e-12      -1.135652343426e-14 
   96       9.241905833239e-10       5.055022295983e-13       4.335584096914e-12       0.000000000000e+00       1.268661685805e-11       1.733841265239e-12      -1.106431928077e-14 
   97       9.232100915099e-10       5.190425626130e-13       4.181784289955e-12       0.000000000000e+00       1.235230747862e-11       1.696452628467e-12      -1.076591775478e-14 
   98       9.223132945069e-10       5.326835949586e-13       4.022377278566e-12       0.000000000000e+00       1.202987398488e-11       1.660319039365e-12      -1.046590074296e-14 
   99       9.215024454555e-10       5.464178614854e-13       3.857473294815e-12       0.000000000000e+00       1.171892492914e-11       1.625403752064e-12      -1.016920117528e-14 
  100       9.207783414452e-10       5.602376299534e-13       3.687190836711e-12       0.000000000000e+00       1.141894221180e-11       1.591656277445e-12      -9.881111460948e-15 
  101       9.201402648620e-10       5.741348984344e-13       3.511656765735e-12       0.000000000000e+00       1.112927686873e-11       1.559011918536e-12      -9.607291924476e-15 
  102       9.195859247351e-10       5.881013927153e-13       3.331006404388e-12       0.000000000000e+00       1.084914485875e-11       1.527391305904e-12      -9.353779241631e-15 
  103       9.191113980850e-10       6.021285637014e-13       3.145383633723e-12       0.000000000000e+00       1.057762285106e-11       1.496699933040e-12      -9.126994875452e-15 
  104       9.187133230908e-10       6.162079056020e-13       2.954929228697e-12       0.000000000000e+00       1.031385823255e-11       1.466849650423e-12      -8.932266028011e-15 
  105       9.183959423338e-10       6.303319650356e-13       2.759743859560e-12       0.000000000000e+00       1.005774051181e-11       1.437827455148e-12      -8.769142779968e-15 
  106       9.181649060778e-10       6.444934640332e-13       2.559920251067e-12       0.000000000000e+00       9.809313180842e-12       1.409635170871e-12      -8.635461147069e-15 
  107       9.180250719115e-10       6.586849923448e-13       2.355554467020e-12       0.000000000000e+00       9.568565758165e-12       1.382268098334e-12      -8.528766260762e-15 
  108       9.179804708419e-10       6.728990083673e-13       2.146745878556e-12       0.000000000000e+00       9.335431930329e-12       1.355714792066e-12      -8.446304458217e-15 
  109       9.180342733862e-10       6.871278400728e-13       1.933597132429e-12       0.000000000000e+00       9.109787693417e-12       1.329956837075e-12      -8.385015372344e-15 
  110       9.181887556648e-10       7.013636859363e-13       1.716214119296e-12       0.000000000000e+00       8.891449494547e-12       1.304968625548e-12      -8.341524021813e-15 
  111       9.184452654938e-10       7.155986158640e-13       1.494705941999e-12       0.000000000000e+00       8.680172373368e-12       1.280717133543e-12      -8.312132901065e-15 
  112       9.188041884774e-10       7.298245721213e-13       1.269184883848e-12       0.000000000000e+00       8.475648103567e-12       1.257161697685e-12      -8.292814070339e-15 
  113       9.192649141007e-10       7.440333702609e-13       1.039766376910e-12       0.000000000000e+00       8.277503334368e-12       1.234253791866e-12      -8.279201245680e-15 
  114       9.198258018222e-10       7.582167000508e-13       8.065689702883e-13       0.000000000000e+00       8.085297732035e-12       1.211936803936e-12      -8.266581888966e-15 
  115       9.204841471663e-10       7.723661264021e-13       5.697142984084e-13       0.000000000000e+00       7.898522121370e-12       1.190145812400e-12      -8.249889297919e-15 
  116       9.212376250518e-10       7.864732086164e-13       3.293290744995e-13       0.000000000000e+00       7.716710477010e-12       1.168822480569e-12      -8.224732449354e-15 
  117       9.220888913485e-10       8.005298725892e-13       8.555141380928e-14       0.000000000000e+00       7.539795317721e-12       1.147962270774e-12      -8.190644487247e-15 
  118       9.230414797142e-10       8.145280858125e-13      -1.614747768069e-13       0.000000000000e+00       7.367792232491e-12       1.127572577895e-12      -8.148216174225e-15 
  119       9.240983537986e-10       8.284597450581e-13      -4.116017689537e-13       0.000000000000e+00       7.200689054397e-12       1.107658036880e-12      -8.098094729714e-15 
  120       9.252618863977e-10       8.423166783512e-13      -6.646780265055e-13       0.000000000000e+00       7.038445008729e-12       1.088220433103e-12      -8.040985095493e-15 
  121       9.265338386073e-10       8.560906469457e-13      -9.205482194164e-13       0.000000000000e+00       6.880989861126e-12       1.069258612726e-12      -7.977651201246e-15 
  122       9.279153389772e-10       8.697733472971e-13      -1.179053237530e-12       0.000000000000e+00       6.728223065707e-12       1.050768393060e-12      -7.908917230122e-15 
  123       9.294068626648e-10       8.833564130376e-13      -1.440030204387e-12       0.000000000000e+00       6.580012913198e-12       1.032742472920e-12      -7.835668884282e-15 
