# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  509       3.314045015938e-10       9.912201304533e-13      -6.533231932236e-12       8.482166550145e-15       7.302590778770e-14       1.476589400648e-15       5.260770863596e-16 
  510       3.321733455857e-10       9.818486490471e-13      -6.387073558395e-12       8.509113308280e-15       7.251876230463e-14       1.447714650476e-15       5.122835328870e-16 
  511       3.329142402424e-10       9.730440066230e-13      -6.238924396038e-12       8.535988608675e-15       7.201583531791e-14       1.420144665763e-15       4.985381028764e-16 
  512       3.336270847058e-10       9.648106971975e-13      -6.088864372318e-12       8.562789360429e-15       7.151711083547e-14       1.393868054069e-15       4.848418747482e-16 
  513       3.343117803554e-10       9.571531985166e-13      -5.936974820477e-12       8.589512438579e-15       7.102257154097e-14       1.368873042030e-15       4.711959262979e-16 
  514       3.349682308247e-10       9.500759718282e-13      -5.783338486857e-12       8.616154683953e-15       7.053219878521e-14       1.345147473154e-15       4.576013346554e-16 
  515       3.355963420185e-10       9.435834616544e-13      -5.628039537903e-12       8.642712903025e-15       7.004597257742e-14       1.322678805611e-15       4.440591762445e-16 
  516       3.361960221294e-10       9.376800955641e-13      -5.471163567176e-12       8.669183867764e-15       6.956387157658e-14       1.301454110032e-15       4.305705267418e-16 
  517       3.367671816544e-10       9.323702839454e-13      -5.312797602354e-12       8.695564315492e-15       6.908587308284e-14       1.281460067298e-15       4.171364610363e-16 
  518       3.373097334123e-10       9.276584197780e-13      -5.153030112242e-12       8.721850948735e-15       6.861195302877e-14       1.262682966337e-15       4.037580531888e-16 
  519       3.378235925597e-10       9.235488784059e-13      -4.991951013781e-12       8.748040435078e-15       6.814208597073e-14       1.245108701915e-15       3.904363763908e-16 
  520       3.383086766084e-10       9.200460173095e-13      -4.829651679053e-12       8.774129407015e-15       6.767624508022e-14       1.228722772432e-15       3.771725029242e-16 
  521       3.387649054419e-10       9.171541758785e-13      -4.666224942290e-12       8.800114461807e-15       6.721440213520e-14       1.213510277716e-15       3.639675041204e-16 
  522       3.391922013323e-10       9.148776751839e-13      -4.501765106878e-12       8.825992161333e-15       6.675652751144e-14       1.199455916814e-15       3.508224503196e-16 
  523       3.395904889569e-10       9.132208177507e-13      -4.336367952369e-12       8.851759031940e-15       6.630259017384e-14       1.186543985788e-15       3.377384108301e-16 
  524       3.399596954154e-10       9.121878873304e-13      -4.170130741485e-12       8.877411564306e-15       6.585255766780e-14       1.174758375508e-15       3.247164538876e-16 
  525       3.402997502461e-10       9.117831486734e-13      -4.003152227125e-12       8.902946213281e-15       6.540639611050e-14       1.164082569448e-15       3.117576466147e-16 
  526       3.406105854433e-10       9.120108473014e-13      -3.835532659376e-12       8.928359397752e-15       6.496407018231e-14       1.154499641475e-15       2.988630549799e-16 
  527       3.408921354734e-10       9.128752092799e-13      -3.667373792516e-12       8.953647500488e-15       6.452554311807e-14       1.145992253648e-15       2.860337437571e-16 
  528       3.411443372925e-10       9.143804409908e-13      -3.498778892023e-12       8.978806867997e-15       6.409077669845e-14       1.138542654007e-15       2.732707764846e-16 
  529       3.413671303626e-10       9.165307289046e-13      -3.329852741583e-12       9.003833810379e-15       6.365973124129e-14       1.132132674370e-15       2.605752154249e-16 
  530       3.415604566683e-10       9.193302393529e-13      -3.160701650097e-12       9.028724601181e-15       6.323236559292e-14       1.126743728127e-15       2.479481215237e-16 
  531       3.417242607342e-10       9.227831183013e-13      -2.991433458687e-12       9.053475477245e-15       6.280863711952e-14       1.122356808031e-15       2.353905543691e-16 
  532       3.418584896412e-10       9.268934911211e-13      -2.822157547704e-12       9.078082638569e-15       6.238850169846e-14       1.118952483995e-15       2.229035721510e-16 
  533       3.419630930433e-10       9.316654623625e-13      -2.652984843737e-12       9.102542248154e-15       6.197191370960e-14       1.116510900881e-15       2.104882316205e-16 
  534       3.420380231846e-10       9.371031155265e-13      -2.484027826617e-12       9.126850431861e-15       6.155882602666e-14       1.115011776301e-15       1.981455880492e-16 
  535       3.420832349160e-10       9.432105128378e-13      -2.315400536428e-12       9.151003278262e-15       6.114919000856e-14       1.114434398404e-15       1.858766951884e-16 
  536       3.420986857119e-10       9.499916950168e-13      -2.147218580511e-12       9.174996838496e-15       6.074295549074e-14       1.114757623673e-15       1.736826052281e-16 
  537       3.420843356870e-10       9.574506810524e-13      -1.979599140473e-12       9.198827126121e-15       6.034007077649e-14       1.115959874718e-15       1.615643687571e-16 
  538       3.420401476133e-10       9.655914679746e-13      -1.812660979194e-12       9.222490116966e-15       5.994048262832e-14       1.118019138071e-15       1.495230347216e-16 
  539       3.419660869366e-10       9.744180306264e-13      -1.646524447835e-12       9.245981748988e-15       5.954413625928e-14       1.120912961976e-15       1.375596503846e-16 
  540       3.418621217935e-10       9.839343214368e-13      -1.481311492844e-12       9.269297922121e-15       5.915097532428e-14       1.124618454189e-15       1.256752612855e-16 
  541       3.417282230281e-10       9.941442701929e-13      -1.317145662962e-12       9.292434498133e-15       5.876094191146e-14       1.129112279766e-15       1.138709111991e-16 
  542       3.415643642087e-10       1.005051783813e-12      -1.154152116236e-12       9.315387300479e-15       5.837397653350e-14       1.134370658859e-15       1.021476420952e-16 
  543       3.413705216448e-10       1.016660746117e-12      -9.924576270183e-13       9.338152114150e-15       5.799001811897e-14       1.140369364511e-15       9.050649409737e-17 
  544       3.411467298696e-10       1.028973569108e-12      -8.321788543478e-13       9.360725239176e-15       5.760901352358e-14       1.147086820213e-15       7.894835617762e-17 
  545       3.408932496869e-10       1.041986804654e-12      -6.733867877960e-13       9.383105167686e-15       5.723094636123e-14       1.154513488164e-15       6.747351392888e-17 
  546       3.406104046539e-10       1.055695414929e-12      -5.161413640464e-13       9.405290951432e-15       5.685580892734e-14       1.162642727881e-15       5.608208961070e-17 
  547       3.402985260618e-10       1.070094209468e-12      -3.605031217073e-13       9.427281652283e-15       5.648359274399e-14       1.171467718212e-15       4.477419021885e-17 
  548       3.399579529747e-10       1.085177844359e-12      -2.065332035686e-13       9.449076342305e-15       5.611428855503e-14       1.180981456382e-15       3.354990738427e-17 
  549       3.395890322688e-10       1.100940821425e-12      -5.429335885704e-14       9.470674103834e-15       5.574788632135e-14       1.191176757043e-15       2.240931727191e-17 
  550       3.391921186719e-10       1.117377487411e-12       9.615405450694e-14       9.492074029558e-15       5.538437521602e-14       1.202046251322e-15       1.135248047966e-17 
  551       3.387675748023e-10       1.134482033171e-12       2.447460676536e-13       9.513275222592e-15       5.502374361950e-14       1.213582385871e-15       3.794419371706e-19 
  552       3.383157712082e-10       1.152248492855e-12       3.914190985075e-13       9.534276796555e-15       5.466597911483e-14       1.225777421911e-15      -1.050976919520e-17 
  553       3.378370864070e-10       1.170670743092e-12       5.361089495317e-13       9.555077875649e-15       5.431106848281e-14       1.238623434286e-15      -2.131513962754e-17 
  554       3.373319069245e-10       1.189742502178e-12       6.787508054715e-13       9.575677594735e-15       5.395899769720e-14       1.252112310508e-15      -3.203667204149e-17 
  555       3.368006273340e-10       1.209457329265e-12       8.192792310983e-13       9.596075099415e-15       5.360975191992e-14       1.266235749806e-15      -4.267438519136e-17 
  556       3.362436502958e-10       1.229808623542e-12       9.576281689536e-13       9.616269546101e-15       5.326331549620e-14       1.280985262174e-15      -5.322831400522e-17 
  557       3.356613865962e-10       1.250789623425e-12       1.093730937093e-12       9.636260102100e-15       5.291967194984e-14       1.296352167420e-15      -6.369850968607e-17 
  558       3.350542551868e-10       1.272393405740e-12       1.227520226830e-12       9.656045945689e-15       5.257880397833e-14       1.312327594215e-15      -7.408503981291e-17 
  559       3.344226832237e-10       1.294612884914e-12       1.358928100479e-12       9.675626266192e-15       5.224069344808e-14       1.328902479140e-15      -8.438798844186e-17 
  560       3.337671061069e-10       1.317440812155e-12       1.487885989102e-12       9.695000264056e-15       5.190532138960e-14       1.346067565735e-15      -9.460745620729e-17 
  561       3.330879675194e-10       1.340869774645e-12       1.614324690249e-12       9.714167150933e-15       5.157266799269e-14       1.363813403548e-15      -1.047435604230e-16 
  562       3.323857194666e-10       1.364892194719e-12       1.738174365705e-12       9.733126149754e-15       5.124271260164e-14       1.382130347182e-15      -1.147964351830e-16 
  563       3.316608223150e-10       1.389500329057e-12       1.859364539230e-12       9.751876494805e-15       5.091543371041e-14       1.401008555345e-15      -1.247662314634e-16 
  564       3.309137448323e-10       1.414686267868e-12       1.977824094308e-12       9.770417431810e-15       5.059080895782e-14       1.420437989898e-15      -1.346531172225e-16 
  565       3.301449642259e-10       1.440441934076e-12       2.093481271887e-12       9.788748218004e-15       5.026881512274e-14       1.440408414902e-15      -1.444572775027e-16 
  566       3.293549661824e-10       1.466759082504e-12       2.206263668124e-12       9.806868122210e-15       4.994942811929e-14       1.460909395666e-15      -1.541789145312e-16 
  567       3.285442449071e-10       1.493629299066e-12       2.316098232131e-12       9.824776424921e-15       4.963262299203e-14       1.481930297801e-15      -1.638182478215e-16 
  568       3.277133031628e-10       1.521043999948e-12       2.422911263713e-12       9.842472418372e-15       4.931837391114e-14       1.503460286260e-15      -1.733755142739e-16 
  569       3.268626523092e-10       1.548994430796e-12       2.526628411120e-12       9.859955406622e-15       4.900665416761e-14       1.525488324392e-15      -1.828509682774e-16 
  570       3.259928123421e-10       1.577471665901e-12       2.627174668785e-12       9.877224705629e-15       4.869743616846e-14       1.548003172990e-15      -1.922448818100e-16 
  571       3.251043119330e-10       1.606466607389e-12       2.724474375070e-12       9.894279643328e-15       4.839069143187e-14       1.570993389337e-15      -2.015575445405e-16 
  572       3.241976884676e-10       1.635969984402e-12       2.818451210009e-12       9.911119559708e-15       4.808639058244e-14       1.594447326256e-15      -2.107892639293e-16 
  573       3.232734880859e-10       1.665972352288e-12       2.909028193053e-12       9.927743806892e-15       4.778450334633e-14       1.618353131158e-15      -2.199403653295e-16 
  574       3.223322657207e-10       1.696464091784e-12       2.996127680815e-12       9.944151749210e-15       4.748499854648e-14       1.642698745092e-15      -2.290111920879e-16 
  575       3.213745851372e-10       1.727435408207e-12       3.079671364809e-12       9.960342763281e-15       4.718784409779e-14       1.667471901789e-15      -2.380021056466e-16 
  576       3.204010189724e-10       1.758876330634e-12       3.159580269201e-12       9.976316238087e-15       4.689300700229e-14       1.692660126716e-15      -2.469134856436e-16 
  577       3.194121487737e-10       1.790776711092e-12       3.235774748546e-12       9.992071575053e-15       4.660045334438e-14       1.718250736120e-15      -2.557457300142e-16 
  578       3.184085650390e-10       1.823126223747e-12       3.308174485537e-12       1.000760818812e-14       4.631014828598e-14       1.744230836079e-15      -2.644992550919e-16 
  579       3.173908672551e-10       1.855914364081e-12       3.376698488747e-12       1.002292550384e-14       4.602205606171e-14       1.770587321549e-15      -2.731744957097e-16 
  580       3.163596639376e-10       1.889130448089e-12       3.441265090372e-12       1.003802296142e-14       4.573613997413e-14       1.797306875413e-15      -2.817719053013e-16 
  581       3.153155726697e-10       1.922763611456e-12       3.501791943976e-12       1.005290001282e-14       4.545236238889e-14       1.824375967529e-15      -2.902919560019e-16 
  582       3.142592201417e-10       1.956802808751e-12       3.558196022235e-12       1.006755612285e-14       4.517068472994e-14       1.851780853778e-15      -2.987351387496e-16 
  583       3.131912147970e-10       1.991236743971e-12       3.610406922277e-12       1.008199114399e-14       4.489107327455e-14       1.879509213125e-15      -3.071017159813e-16 
  584       3.121120639402e-10       2.026053661933e-12       3.658407151420e-12       1.009620645111e-14       4.461351670719e-14       1.907555105646e-15      -3.153909727290e-16 
  585       3.110222546358e-10       2.061241550068e-12       3.702192843384e-12       1.011020383529e-14       4.433800899471e-14       1.935914136481e-15      -3.236019470146e-16 
  586       3.099222809432e-10       2.096788205746e-12       3.741760544188e-12       1.012398513177e-14       4.406454362336e-14       1.964581828657e-15      -3.317336755756e-16 
  587       3.088126439468e-10       2.132681235438e-12       3.777107214594e-12       1.013755222018e-14       4.379311359607e-14       1.993553622714e-15      -3.397851938791e-16 
  588       3.076938517850e-10       2.168908053882e-12       3.808230232536e-12       1.015090702477e-14       4.352371142968e-14       2.022824876329e-15      -3.477555361354e-16 
  589       3.065664196800e-10       2.205455883238e-12       3.835127395553e-12       1.016405151457e-14       4.325632915217e-14       2.052390863945e-15      -3.556437353126e-16 
  590       3.054308699676e-10       2.242311752256e-12       3.857796923230e-12       1.017698770366e-14       4.299095829988e-14       2.082246776396e-15      -3.634488231499e-16 
  591       3.042877321263e-10       2.279462495438e-12       3.876237459624e-12       1.018971765133e-14       4.272758991476e-14       2.112387720530e-15      -3.711698301716e-16 
  592       3.031375428075e-10       2.316894752195e-12       3.890448075704e-12       1.020224346232e-14       4.246621454161e-14       2.142808718837e-15      -3.788057857014e-16 
  593       3.019808458644e-10       2.354594966014e-12       3.900428271782e-12       1.021456728700e-14       4.220682222532e-14       2.173504709075e-15      -3.863557178759e-16 
  594       3.008181923823e-10       2.392549383615e-12       3.906177979950e-12       1.022669132161e-14       4.194940250805e-14       2.204470543895e-15      -3.938186536587e-16 
  595       2.996501407075e-10       2.430744054121e-12       3.907697566511e-12       1.023861780846e-14       4.169394442656e-14       2.235700990465e-15      -4.011936188544e-16 
  596       2.984772564774e-10       2.469164828210e-12       3.904987834414e-12       1.025034903613e-14       4.144043650934e-14       2.267190730099e-15      -4.084796381221e-16 
  597       2.973001126497e-10       2.507797357286e-12       3.898050025692e-12       1.026188733969e-14       4.118886677393e-14       2.298934357881e-15      -4.156757349901e-16 
  598       2.961192895324e-10       2.546627092633e-12       3.886885823891e-12       1.027323510091e-14       4.093922272412e-14       2.330926382290e-15      -4.227809318691e-16 
  599       2.949353748128e-10       2.585639284585e-12       3.871497356507e-12       1.028439474845e-14       4.069149134716e-14       2.363161224827e-15      -4.297942500661e-16 
  600       2.937489635878e-10       2.624818981681e-12       3.851887197418e-12       1.029536875811e-14       4.044565911105e-14       2.395633219641e-15      -4.367147097991e-16 
  601       2.925606583929e-10       2.664151029831e-12       3.828058369322e-12       1.030615965298e-14       4.020171196172e-14       2.428336613152e-15      -4.435413302102e-16 
  602       2.913710692320e-10       2.703620071477e-12       3.800014346167e-12       1.031677000372e-14       3.995963532031e-14       2.461265563681e-15      -4.502731293797e-16 
  603       2.901808136069e-10       2.743210544756e-12       3.767759055590e-12       1.032720242871e-14       3.971941408037e-14       2.494414141070e-15      -4.569091243405e-16 
  604       2.889905165471e-10       2.782906682658e-12       3.731296881344e-12       1.033745959429e-14       3.948103260511e-14       2.527776326316e-15      -4.634483310914e-16 
  605       2.878008106392e-10       2.822692512193e-12       3.690632665741e-12       1.034754421497e-14       3.924447472465e-14       2.561346011186e-15      -4.698897646112e-16 
  606       2.866123360565e-10       2.862551853552e-12       3.645771712079e-12       1.035745905363e-14       3.900972373321e-14       2.595116997854e-15      -4.762324388729e-16 
  607       2.854257405884e-10       2.902468319265e-12       3.596719787079e-12       1.036720692171e-14       3.877676238640e-14       2.629082998517e-15      -4.824753668573e-16 
  608       2.842416796706e-10       2.942425313369e-12       3.543483123321e-12       1.037679067948e-14       3.854557289842e-14       2.663237635027e-15      -4.886175605670e-16 
  609       2.830608164138e-10       2.982406030563e-12       3.486068421674e-12       1.038621323617e-14       3.831613693929e-14       2.697574438513e-15      -4.946580310403e-16 
  610       2.818838216341e-10       3.022393455379e-12       3.424482853734e-12       1.039547755026e-14       3.808843563211e-14       2.732086849012e-15      -5.005957883654e-16 
  611       2.807113738820e-10       3.062370361333e-12       3.358734064256e-12       1.040458662963e-14       3.786244955028e-14       2.766768215086e-15      -5.064298416937e-16 
  612       2.795441594723e-10       3.102319310098e-12       3.288830173590e-12       1.041354353178e-14       3.763815871473e-14       2.801611793455e-15      -5.121591992544e-16 
  613       2.783828725136e-10       3.142222650658e-12       3.214779780112e-12       1.042235136408e-14       3.741554259117e-14       2.836610748623e-15      -5.177828683679e-16 
  614       2.772282149378e-10       3.182062518473e-12       3.136591962662e-12       1.043101328391e-14       3.719458008732e-14       2.871758152496e-15      -5.232998554601e-16 
  615       2.760808965298e-10       3.221820834642e-12       3.054276282977e-12       1.043953249894e-14       3.697524955012e-14       2.907046984018e-15      -5.287091660760e-16 
  616       2.749416349570e-10       3.261479305064e-12       2.967842788123e-12       1.044791226730e-14       3.675752876301e-14       2.942470128787e-15      -5.340098048938e-16 
  617       2.738111557990e-10       3.301019419597e-12       2.877302012931e-12       1.045615589779e-14       3.654139494312e-14       2.978020378689e-15      -5.392007757389e-16 
  618       2.726901925770e-10       3.340422451227e-12       2.782664982434e-12       1.046426675010e-14       3.632682473854e-14       3.013690431517e-15      -5.442810815974e-16 
  619       2.715794867835e-10       3.379669455222e-12       2.683943214294e-12       1.047224823502e-14       3.611379422553e-14       3.049472890602e-15      -5.492497246307e-16 
  620       2.704797879119e-10       3.418741268301e-12       2.581148721243e-12       1.048010381465e-14       3.590227890578e-14       3.085360264436e-15      -5.541057061886e-16 
  621       2.693918534860e-10       3.457618507790e-12       2.474294013514e-12       1.048783700261e-14       3.569225370360e-14       3.121344966296e-15      -5.588480268241e-16 
  622       2.683163709434e-10       3.496283047485e-12       2.363398948535e-12       1.049545129930e-14       3.548369660553e-14       3.157418409796e-15      -5.634760079590e-16 
  623       2.672537212158e-10       3.534722484891e-12       2.248511451267e-12       1.050294999575e-14       3.527659967820e-14       3.193568273016e-15      -5.679902651296e-16 
  624       2.662042096691e-10       3.572925776974e-12       2.129687284062e-12       1.051033636563e-14       3.507095830308e-14       3.229781169540e-15      -5.723917575676e-16 
  625       2.651681437532e-10       3.610881772553e-12       2.006983247883e-12       1.051761372988e-14       3.486676755588e-14       3.266043546084e-15      -5.766814687245e-16 
  626       2.641458330080e-10       3.648579211921e-12       1.880457186860e-12       1.052478545699e-14       3.466402220493e-14       3.302341681838e-15      -5.808604063853e-16 
  627       2.631375890683e-10       3.686006726469e-12       1.750167992846e-12       1.053185496313e-14       3.446271670952e-14       3.338661687814e-15      -5.849296027821e-16 
  628       2.621437256694e-10       3.723152838297e-12       1.616175609972e-12       1.053882571234e-14       3.426284521827e-14       3.374989506192e-15      -5.888901147072e-16 
  629       2.611645586525e-10       3.760005959839e-12       1.478541039197e-12       1.054570121677e-14       3.406440156753e-14       3.411310909662e-15      -5.927430236272e-16 
  630       2.602004059699e-10       3.796554393480e-12       1.337326342867e-12       1.055248503679e-14       3.386737927966e-14       3.447611500776e-15      -5.964894357962e-16 
  631       2.592515876905e-10       3.832786331178e-12       1.192594649271e-12       1.055918078126e-14       3.367177156149e-14       3.483876711289e-15      -6.001304823691e-16 
  632       2.583184260052e-10       3.868689854080e-12       1.044410157188e-12       1.056579210767e-14       3.347757130260e-14       3.520091801504e-15      -6.036673195158e-16 
  633       2.574012452325e-10       3.904252932142e-12       8.928381404512e-13       1.057232272233e-14       3.328477107373e-14       3.556241859623e-15      -6.071011285339e-16 
  634       2.565003718233e-10       3.939463423749e-12       7.379449524956e-13       1.057877638060e-14       3.309336312515e-14       3.592311801087e-15      -6.104331159630e-16 
  635       2.556161343667e-10       3.974309075335e-12       5.797980309157e-13       1.058515688702e-14       3.290333938496e-14       3.628286367926e-15      -6.136645136977e-16 
  636       2.547488635956e-10       4.008777521001e-12       4.184659020193e-13       1.059146809555e-14       3.271469145754e-14       3.664150128101e-15      -6.167965791012e-16 
  637       2.538988923913e-10       4.042856282135e-12       2.540181853823e-13       1.059771390974e-14       3.252741062183e-14       3.699887474855e-15      -6.198305951191e-16 
  638       2.530665557899e-10       4.076532767031e-12       8.652559840333e-14       1.060389828290e-14       3.234148782976e-14       3.735482626053e-15      -6.227678703926e-16 
  639       2.522521909868e-10       4.109794270507e-12      -8.394003914199e-14       1.061002521834e-14       3.215691370456e-14       3.770919623529e-15      -6.256097393722e-16 
  640       2.514561373426e-10       4.142627973527e-12      -2.573058005460e-13       1.061609876952e-14       3.197367853918e-14       3.806182332437e-15      -6.283575624312e-16 
  641       2.506787363882e-10       4.175020942818e-12      -4.334976476147e-13       1.062212304022e-14       3.179177229457e-14       3.841254440589e-15      -6.310127259791e-16 
  642       2.499203318304e-10       4.206960130492e-12      -6.124404261129e-13       1.062810218479e-14       3.161118459814e-14       3.876119457806e-15      -6.335766425755e-16 
  643       2.491812695571e-10       4.238432373660e-12      -7.940578612099e-13       1.063404040829e-14       3.143190474204e-14       3.910760715262e-15      -6.360507510432e-16 
  644       2.484618976430e-10       4.269424394058e-12      -9.782725529246e-13       1.063994196671e-14       3.125392168157e-14       3.945161364830e-15      -6.384365165817e-16 
  645       2.477625663544e-10       4.299922797662e-12      -1.165005971571e-12       1.064581116714e-14       3.107722403353e-14       3.979304378427e-15      -6.407354308811e-16 
  646       2.470836281551e-10       4.329914074307e-12      -1.354178453204e-12       1.065165236795e-14       3.090180007457e-14       4.013172547363e-15      -6.429490122356e-16 
  647       2.464254377118e-10       4.359384597309e-12      -1.545709195064e-12       1.065746997903e-14       3.072763773959e-14       4.046748481680e-15      -6.450788056565e-16 
  648       2.457883518990e-10       4.388320623082e-12      -1.739516251023e-12       1.066326846190e-14       3.055472462005e-14       4.080014609504e-15      -6.471263829863e-16 
  649       2.451727298047e-10       4.416708290759e-12      -1.935516527029e-12       1.066905232999e-14       3.038304796238e-14       4.112953176391e-15      -6.490933430120e-16 
  650       2.445789327360e-10       4.444533621810e-12      -2.133625776553e-12       1.067482614874e-14       3.021259466630e-14       4.145546244665e-15      -6.509813115785e-16 
  651       2.440073242241e-10       4.471782519661e-12      -2.333758596034e-12       1.068059453587e-14       3.004335128323e-14       4.177775692774e-15      -6.527919417023e-16 
  652       2.434582700297e-10       4.498440769314e-12      -2.535828420321e-12       1.068636216151e-14       2.987530401461e-14       4.209623214629e-15      -6.545269136852e-16 
  653       2.429321381488e-10       4.524494036969e-12      -2.739747518126e-12       1.069213374841e-14       2.970843871029e-14       4.241070318950e-15      -6.561879352272e-16 
  654       2.424292988174e-10       4.549927869637e-12      -2.945426987459e-12       1.069791407215e-14       2.954274086688e-14       4.272098328616e-15      -6.577767415407e-16 
  655       2.419501245176e-10       4.574727694764e-12      -3.152776751085e-12       1.070370796130e-14       2.937819562612e-14       4.302688380008e-15      -6.592950954637e-16 
  656       2.414949899826e-10       4.598878819850e-12      -3.361705551959e-12       1.070952029761e-14       2.921478777322e-14       4.332821422352e-15      -6.607447875734e-16 
  657       2.410642722020e-10       4.622366432066e-12      -3.572120948678e-12       1.071535601622e-14       2.905250173526e-14       4.362478217070e-15      -6.621276362996e-16 
  658       2.406583504274e-10       4.645175597877e-12      -3.783929310923e-12       1.072122010585e-14       2.889132157953e-14       4.391639337122e-15      -6.634454880385e-16 
  659       2.402776061777e-10       4.667291262656e-12      -3.997035814907e-12       1.072711760896e-14       2.873123101189e-14       4.420285166354e-15      -6.647002172658e-16 
  660       2.399224232445e-10       4.688698250308e-12      -4.211344438818e-12       1.073305362196e-14       2.857221337515e-14       4.448395898844e-15      -6.658937266506e-16 
  661       2.395931121962e-10       4.709383427627e-12      -4.426761444378e-12       1.073903282512e-14       2.841425398907e-14       4.475955951902e-15      -6.670274917336e-16 
  662       2.392896820528e-10       4.729342250534e-12      -4.643205915005e-12       1.074505806041e-14       2.825734723040e-14       4.502967313241e-15      -6.681011837104e-16 
  663       2.390120635867e-10       4.748572361443e-12      -4.860599441027e-12       1.075113172269e-14       2.810148960577e-14       4.529436486843e-15      -6.691140165025e-16 
  664       2.387601843531e-10       4.767071437804e-12      -5.078862651020e-12       1.075725622719e-14       2.794667742312e-14       4.555370106506e-15      -6.700651994316e-16 
  665       2.385339686742e-10       4.784837192314e-12      -5.297915208208e-12       1.076343400954e-14       2.779290679072e-14       4.580774936400e-15      -6.709539372079e-16 
  666       2.383333376240e-10       4.801867373134e-12      -5.517675806867e-12       1.076966752591e-14       2.764017361620e-14       4.605657871626e-15      -6.717794299191e-16 
  667       2.381582090134e-10       4.818159764100e-12      -5.738062168727e-12       1.077595925299e-14       2.748847360553e-14       4.630025938766e-15      -6.725408730187e-16 
  668       2.380084973743e-10       4.833712184933e-12      -5.958991039367e-12       1.078231168810e-14       2.733780226205e-14       4.653886296444e-15      -6.732374573149e-16 
  669       2.378841139446e-10       4.848522491458e-12      -6.180378184624e-12       1.078872734924e-14       2.718815488543e-14       4.677246235882e-15      -6.738683689590e-16 
  670       2.377849666527e-10       4.862588575810e-12      -6.402138386991e-12       1.079520877515e-14       2.703952657071e-14       4.700113181452e-15      -6.744327894342e-16 
  671       2.377109601025e-10       4.875908366653e-12      -6.624185442018e-12       1.080175852534e-14       2.689191220732e-14       4.722494691237e-15      -6.749298955440e-16 
  672       2.376619955577e-10       4.888479829390e-12      -6.846432154715e-12       1.080837918020e-14       2.674530647803e-14       4.744398457585e-15      -6.753588594012e-16 
  673       2.376379709265e-10       4.900300966376e-12      -7.068790335951e-12       1.081507334104e-14       2.659970385801e-14       4.765832307664e-15      -6.757188484162e-16 
  674       2.376387807467e-10       4.911369817130e-12      -7.291170798858e-12       1.082184363014e-14       2.645509861379e-14       4.786804204020e-15      -6.760090252857e-16 
  675       2.376643161700e-10       4.921684458551e-12      -7.513483355232e-12       1.082869269082e-14       2.631148480231e-14       4.807322245132e-15      -6.762285479815e-16 
  676       2.377144649466e-10       4.931243005129e-12      -7.735636811932e-12       1.083562318751e-14       2.616885626988e-14       4.827394665970e-15      -6.763765697389e-16 
  677       2.377891114103e-10       4.940043609157e-12      -7.957538967285e-12       1.084263780577e-14       2.602720665122e-14       4.847029838547e-15      -6.764522390454e-16 
  678       2.378881364626e-10       4.948084460945e-12      -8.179096607484e-12       1.084973925242e-14       2.588652936845e-14       4.866236272480e-15      -6.764546996295e-16 
  679       2.380114175579e-10       4.955363789035e-12      -8.400215502992e-12       1.085693025553e-14       2.574681763009e-14       4.885022615543e-15      -6.763830904490e-16 
  680       2.381588286880e-10       4.961879860408e-12      -8.620800404942e-12       1.086421356453e-14       2.560806443007e-14       4.903397654223e-15      -6.762365456799e-16 
  681       2.383302403667e-10       4.967630980704e-12      -8.840755041539e-12       1.087159195025e-14       2.547026254673e-14       4.921370314279e-15      -6.760141947051e-16 
  682       2.385255196145e-10       4.972615494431e-12      -9.059982114461e-12       1.087906820497e-14       2.533340454184e-14       4.938949661296e-15      -6.757151621025e-16 
  683       2.387445299434e-10       4.976831785178e-12      -9.278383295260e-12       1.088664514250e-14       2.519748275960e-14       4.956144901239e-15      -6.753385676343e-16 
  684       2.389871313412e-10       4.980278275828e-12      -9.495859221765e-12       1.089432559824e-14       2.506248932563e-14       4.972965381014e-15      -6.748835262353e-16 
  685       2.392531802568e-10       4.982953428772e-12      -9.712309494482e-12       1.090211242922e-14       2.492841614597e-14       4.989420589021e-15      -6.743491480013e-16 
  686       2.395425295844e-10       4.984855746124e-12      -9.927632672996e-12       1.091000851419e-14       2.479525490613e-14       5.005520155709e-15      -6.737345381783e-16 
  687       2.398550286482e-10       4.985983769926e-12      -1.014172627237e-11       1.091801675366e-14       2.466299707003e-14       5.021273854137e-15      -6.730387971507e-16 
  688       2.401905231874e-10       4.986336082372e-12      -1.035448675956e-11       1.092614006995e-14       2.453163387908e-14       5.036691600524e-15      -6.722610204300e-16 
  689       2.405488553406e-10       4.985911306011e-12      -1.056580954978e-11       1.093438140729e-14       2.440115635110e-14       5.051783454809e-15      -6.714002986434e-16 
